season,season_label,team_id,team,conference,games,wins,losses,total_minutes,pace,field_goals_pct,field_goals_attempted,field_goals_made,two_point_field_goals_pct,two_point_field_goals_attempted,two_point_field_goals_made,three_point_field_goals_pct,three_point_field_goals_attempted,three_point_field_goals_made,free_throws_pct,free_throws_attempted,free_throws_made,rebounds_total,rebounds_defensive,rebounds_offensive,turnovers_team_total,turnovers_total,fouls_flagrant,fouls_technical,fouls_total,points_fast_break,points_off_turnovers,points_in_paint,points_total,four_factors_free_throw_rate,four_factors_offensive_rebound_pct,four_factors_turnover_ratio,four_factors_effective_field_goal_pct,opp_field_goals_pct,opp_field_goals_attempted,opp_field_goals_made,opp_two_point_field_goals_pct,opp_two_point_field_goals_attempted,opp_two_point_field_goals_made,opp_three_point_field_goals_pct,opp_three_point_field_goals_attempted,opp_three_point_field_goals_made,opp_free_throws_pct,opp_free_throws_attempted,opp_free_throws_made,opp_rebounds_total,opp_rebounds_defensive,opp_rebounds_offensive,opp_turnovers_team_total,opp_turnovers_total,opp_fouls_flagrant,opp_fouls_technical,opp_fouls_total,opp_points_fast_break,opp_points_off_turnovers,opp_points_in_paint,opp_points_total,opp_four_factors_free_throw_rate,opp_four_factors_offensive_rebound_pct,opp_four_factors_turnover_ratio,opp_four_factors_effective_field_goal_pct,adj_pace,adjoff_assists,adjoff_true_shooting,adjoff_opp_blocks,adjoff_opp_steals,adjoff_field_goals_pct,adjoff_two_point_field_goals_pct,adjoff_three_point_field_goals_pct,adjoff_free_throws_pct,adjoff_rebounds_offensive,adjoff_turnovers_total,adjoff_points_fast_break,adjoff_points_off_turnovers,adjoff_points_in_paint,adjoff_points_per_poss,adjdef_opp_assists,adjdef_opp_true_shooting,adjdef_blocks,adjdef_steals,adjdef_opp_field_goals_pct,adjdef_opp_two_point_field_goals_pct,adjdef_opp_three_point_field_goals_pct,adjdef_opp_free_throws_pct,adjdef_rebounds_defensive,adjdef_opp_turnovers_total,adjdef_opp_points_fast_break,adjdef_opp_points_off_turnovers,adjdef_opp_points_in_paint,adjdef_opp_points_per_poss,adjoff_ppg,adjdef_ppg,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_975PctRating,OffVoA_025PctRating,OffVoA_SD,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_975PctRating,DefVoA_025PctRating,DefVoA_SD,OvrlVoA_MeanRating,OvrlVoA_975pctRating,OvrlVoA_025pctRating,OvrlVoARanking,OffVoARanking,DefVoARanking
2025,20242025,51,Cincinnati,Big 12,35,19,16,1400,64.0,44.9,2120,951,52.6,1309,688,32.4,811,263,66.5,490,326,1218,823,395,22,361,0,5,497,347,519,1138,2491,23.1,32.4,0.16,51.1,43.1,1993,858,48.3,1303,630,33.0,690,228,75.4,496,374,1176,832,344,20,457,0,9,495,218,383,1048,2318,24.9,29.3,0.2,48.8,68.61213295355232,16.051753278663927,53.874885847287196,2.739532552954253,6.0008622865192915,43.25768404339054,50.24465992293871,33.69242371936624,69.96514639314763,11.049100194477036,11.806535942207743,10.908176809002297,13.775506506679736,27.704282449423058,1.0631693959049835,13.32189825547417,53.12792179564605,4.0202636488742485,6.334396340787554,42.63097307129457,49.41239750612551,32.77737780801842,72.12679611621951,25.625502539719136,12.415979958516985,7.217666025757321,12.814060632755035,28.08003049734243,1.0230999968322865,72.94631994398063,70.19707300743579,73.38809699824213,73.38594038375335,77.62604751823739,69.12404262569126,2.1607138069662613,70.68610740495612,70.68480135019388,72.83147917634884,68.51957158091538,1.093414034806876,2.701989593286015,4.794568341888549,0.6044710447758774,98,208,52
2025,20242025,52,Clemson,ACC,34,27,7,1430,60.9,46.2,2012,930,52.2,1231,642,36.9,781,288,76.8,570,438,1202,819,383,15,358,0,1,518,242,525,1120,2586,28.3,31.9,0.16,53.4,42.8,1915,819,49.5,1187,587,31.9,728,232,68.7,533,366,1110,752,358,35,452,0,0,553,180,387,978,2236,27.8,32.3,0.21,48.8,65.35541412311385,12.81068301594485,56.46132334087134,3.3472158745899003,5.86165918126464,45.227402797322924,53.46800541738751,34.10716415492046,72.37850941451697,9.620742586777155,9.876282106398163,7.696805389685554,13.387977813192038,31.521037149683046,1.1167326837596536,11.240212999019118,54.31222188544203,2.8650191888378562,6.323865430585812,42.953890014901546,50.30913476983711,33.467021840772865,72.24381733109307,24.773522040508617,11.477085963303965,7.358641513879057,11.058556602293782,27.125336920400194,1.0428177216290253,72.98452701192849,68.153784051987,74.66910138818761,74.65594117687988,78.90266761613702,70.4807468199787,2.155788616303103,68.10026584955047,68.09648050227756,70.24215122333995,65.94129699869438,1.094497533202588,6.5688355386371455,8.660516392797078,4.539449821284322,37,152,18
2025,20242025,53,Cleveland State,Horizon,36,23,13,1455,63.7,45.2,2136,965,50.8,1444,734,33.4,692,231,73.0,644,470,1228,792,436,25,417,0,7,641,343,631,1244,2631,30.1,35.5,0.18,50.6,43.0,1896,816,48.4,1150,557,34.7,746,259,69.5,725,504,1187,800,387,27,546,0,7,574,334,411,1022,2395,38.2,32.6,0.24,49.9,70.69276949074826,14.64799706024056,57.93315598477928,3.738377461705112,6.72944212111638,44.78857971431126,51.95000609522385,35.808914611205545,74.10242278076342,9.48434601273634,12.472773367754503,13.050858203737763,13.394923248766093,27.057867227906527,1.1100842204878019,17.000420809094308,59.36211997230725,2.774416110389208,5.7641413334134,47.98129897138027,57.34616240002394,34.988448584947946,72.34895659454006,22.4657229701823,10.984403529407635,12.488034693583714,16.071928234943382,36.721211136619885,1.2092648549209046,78.47492791426114,85.48628164218665,76.5817748102311,76.58808761290624,80.87623162421639,72.3050008773402,2.189499447706866,83.46641295144352,83.47891937704429,85.60604970166281,81.31337273790774,1.1045383727326652,-6.88463814121242,-4.729818077446424,-9.008371860567536,332,92,364
2025,20242025,54,Coastal Carolina,Sun Belt,32,10,22,1295,63.6,42.8,1728,740,48.2,1039,501,34.7,689,239,70.2,594,417,1171,850,321,47,382,0,9,567,155,231,870,2136,34.4,27.4,0.19,49.7,42.2,1855,783,48.3,1180,570,31.6,675,213,73.3,677,496,1102,771,331,2,224,0,8,553,310,444,814,2275,36.5,30.0,0.11,48.0,67.68108598905802,10.702006726004065,53.49747495835416,2.8567927665150923,5.81486167876804,42.19670462868737,48.175451681118695,33.71011498432013,71.67821837634723,10.32038273790376,10.79540404040127,8.050874528240064,10.475864749581353,26.188416553643144,1.0519313771737608,10.248491233518992,52.572706357306046,3.1732621633504623,4.817709314321776,41.95319000879766,47.21681955571538,33.17820819355284,72.17620958827332,27.637459252238223,9.273204199477236,8.082832899671873,12.398521412939793,27.957456712075718,1.0669800543696066,71.19585799308553,72.21436880839914,70.1537046598707,70.15114140801978,74.3569019655678,65.95055464269065,2.1520364197609454,72.40175465093323,72.41455343512013,74.57847421452409,70.21841036846958,1.1148045991595874,-2.24804999106253,-0.22157224895629213,-4.267855725778929,242,322,108
2025,20242025,55,Colgate,Patriot,33,14,19,1340,64.3,46.8,1897,888,55.1,1091,601,35.6,806,287,73.0,433,316,1063,808,255,16,372,0,7,492,290,409,1002,2379,22.8,24.0,0.17,54.4,45.6,1920,876,51.0,1162,593,37.3,758,283,70.7,499,353,1097,810,287,19,364,0,4,442,289,415,1010,2388,26.0,26.2,0.17,53.0,68.26976564389678,14.120491293041857,56.60698396290041,2.76459936251407,6.0125626172707065,46.5163947820803,52.95680338184913,34.803145400540906,72.96572768310483,9.259380947850556,10.377566303807807,9.59896969437796,12.11472946292047,33.32052678054475,1.1034528128005485,14.285038470080057,55.90255228347326,3.0052039606460497,6.230264473941249,44.98599144492088,51.97181393507305,34.06362184428412,72.13287038775705,24.52723416107426,10.843261863222214,7.842928864458067,12.302750839478339,32.57166059217447,1.10574700512512,75.33246492899215,75.48908890133266,73.63125469710434,73.64303994878722,77.85325158031925,69.39688545049438,2.1580534311448063,75.49008739508514,75.48838712360208,77.61272666847758,73.38290453471667,1.0878759990213596,-1.8588326979808016,0.2405249118416748,-3.986019084222292,229,193,224
2025,20242025,56,Colorado,Big 12,35,14,21,1420,67.0,44.4,1912,849,51.8,1198,620,32.1,714,229,75.0,685,514,1227,893,334,22,504,0,2,580,364,395,1092,2441,35.8,27.2,0.21,50.4,43.2,2028,876,49.1,1228,603,34.1,800,273,70.2,698,490,1160,808,352,13,390,0,7,641,391,537,1070,2515,34.4,30.3,0.16,49.9,69.23748332752278,15.215171755528962,56.86107444370883,3.4149167013994712,6.09908771134925,46.3305854335934,52.602125007252845,34.69748154736639,73.38653041823962,10.068321492700127,10.655212025138304,12.959051986660825,13.675620293851473,35.031550871966395,1.123247527960768,14.226458627152361,57.18220131259455,3.3011839633920883,6.331887175586525,46.37713010030701,52.48267059677256,34.89508123333141,72.24722716136164,24.166749628529825,10.96521677173681,10.53764865823701,12.455027069548304,33.48778616560018,1.1333558296102015,77.77083198986486,78.47070535678708,76.18230734432508,76.1839437350765,80.38689675885082,71.91446206803528,2.1572831262997934,78.50507629879584,78.50712724260751,80.67238148853498,76.37998361132853,1.0908297716274622,-2.32276895447076,-0.28548472968415695,-4.465521543293249,247,106,327
2025,20242025,57,Colorado State,Mountain West,36,26,10,1485,64.5,47.7,1996,953,56.4,1141,643,36.3,855,310,77.5,631,489,1257,955,302,17,414,0,2,620,280,483,1086,2707,31.6,24.0,0.17,55.5,42.2,2025,854,47.7,1256,599,33.2,769,255,68.5,672,460,1147,815,332,25,403,0,6,625,250,441,996,2423,33.2,28.9,0.17,48.5,65.50644661787618,15.095476407324908,60.346693081803814,2.7561151036864353,6.629229230511316,47.388751774445055,55.8688971858958,36.039963691006214,75.22666835563878,9.17216449810686,11.72726748815034,8.893081691332636,12.421928328633404,27.75122020831568,1.1531382136654267,12.242304670972153,56.682682375343,2.304058978363406,5.499050653939225,45.90163197393745,54.04250265432828,34.175684082374,72.1305981553826,23.339314015803524,10.143100542341736,8.326824931002186,13.512814853526658,29.864534343687893,1.1152517883984099,75.53798683650737,73.05618174221138,79.7933046334442,79.78458539137894,84.05381124342058,75.50977854394506,2.1652589019983752,72.40202190571208,72.39538922236122,74.56158034572098,70.26018714572402,1.0942252533080497,7.3912827277321185,9.4922308976996,5.2495913982210425,27,31,109
2025,20242025,58,Columbia,Ivy,27,12,15,1080,70.8,46.6,1655,771,55.1,996,549,33.7,659,222,73.5,480,353,940,681,259,10,295,0,3,415,331,387,996,2117,29.0,27.6,0.15,53.3,46.8,1655,774,53.0,962,510,38.1,693,264,73.3,405,297,930,685,245,14,324,0,5,432,280,361,858,2109,24.5,26.3,0.17,54.7,65.64756356104054,14.722127904658215,56.11500701281675,3.5074696284000093,6.709793153107601,46.13787931196316,52.940799258794236,34.45768328972134,70.95943847304846,11.909147379081586,12.73177179755355,8.028874460921518,12.144369071132239,34.41845776020979,1.1036364671369834,14.710296492754068,55.962217304537106,2.9365606513558693,5.936035910150955,45.41186962694146,51.514837813619366,34.23351667118333,72.28248458950715,24.78568117258184,10.471241190960086,10.01014976273477,13.509396749568971,31.910344090139134,1.0987103475542759,72.45104512465734,72.12765737624227,74.63262759100638,74.62402894648042,78.84894920955276,70.40342625486541,2.151498838614881,74.98482648805954,74.98194344362534,77.13693227454674,72.8558607271282,1.095201908472913,-0.35219889705315666,1.7120169350060195,-2.4524344722627944,187,156,213
2025,20242025,59,Coppin State,MEAC,30,6,24,1215,65.9,39.7,1644,653,44.6,1116,498,29.4,528,155,68.1,596,406,919,629,290,24,447,0,6,522,314,460,850,1867,36.3,31.6,0.22,44.4,48.4,1670,808,56.1,1026,576,36.0,644,232,71.6,620,444,1114,802,312,19,434,0,4,497,369,509,982,2292,37.1,28.0,0.22,55.3,68.62016074751381,12.075236128819473,52.224751986018575,3.8148182904625783,8.204158409025835,42.124636501152814,47.89539343882899,32.555396001530106,69.35871319880391,10.79739162617879,14.473463568453141,9.412575926482283,11.987412102796617,28.818508622759524,0.9776876401688996,15.9308238316121,58.203187671190776,3.5316928761926096,6.2132707379540095,46.131812955903406,53.944962991065616,35.17248506425853,72.22389786472426,21.925955014234262,12.124322993905068,13.880784143959016,17.50402776034936,30.9688371843537,1.139993712377509,67.08908302924733,78.22655179449968,67.59617224774166,67.60414209010756,71.77746777479258,63.39385490755428,2.154291063660795,76.84495080834384,76.84825532311311,78.99826626912754,74.65791439716466,1.100028070607077,-9.248778560602176,-7.220798494334957,-11.264059489610382,350,350,276
2025,20242025,60,Cornell,Ivy,29,18,11,1160,71.2,50.1,1769,886,62.0,905,561,37.6,864,325,75.5,490,370,1014,756,258,17,346,0,2,473,415,391,1072,2467,27.7,25.4,0.17,59.3,44.9,1810,813,51.8,1106,573,34.1,704,240,69.3,551,382,984,679,305,13,328,0,4,476,314,402,1008,2248,30.4,31.0,0.16,51.5,69.58903113538882,18.872846791161408,60.18648647483895,2.9792946012093253,6.5489313873899215,47.809975939411515,58.17337260064692,35.84791625382959,72.86958711705353,10.319341447751242,11.516357036015835,12.096574234524747,13.723378804336171,33.33537637866264,1.1860002385371962,15.851639955768245,57.70128040856273,2.9651974614148275,6.041507846505211,47.06235301419746,54.08048559970749,34.874914776697885,72.18739228494034,24.01998193637838,11.192843925826834,11.627482375321778,13.811875133545595,36.2465515219209,1.145720747918308,82.53260752614351,79.7295967993481,82.8600814459367,82.85902979843092,87.08708311764737,78.66228966671741,2.1529520102955897,80.39050498154185,80.38174049355939,82.53222857173722,78.278940194449,1.0913435766390032,2.469576464394848,4.554854545910146,0.38334947226840654,102,4,353
