season,season_label,team_id,team,conference,games,wins,losses,total_minutes,pace,field_goals_pct,field_goals_attempted,field_goals_made,two_point_field_goals_pct,two_point_field_goals_attempted,two_point_field_goals_made,three_point_field_goals_pct,three_point_field_goals_attempted,three_point_field_goals_made,free_throws_pct,free_throws_attempted,free_throws_made,rebounds_total,rebounds_defensive,rebounds_offensive,turnovers_team_total,turnovers_total,fouls_flagrant,fouls_technical,fouls_total,points_fast_break,points_off_turnovers,points_in_paint,points_total,four_factors_free_throw_rate,four_factors_offensive_rebound_pct,four_factors_turnover_ratio,four_factors_effective_field_goal_pct,opp_field_goals_pct,opp_field_goals_attempted,opp_field_goals_made,opp_two_point_field_goals_pct,opp_two_point_field_goals_attempted,opp_two_point_field_goals_made,opp_three_point_field_goals_pct,opp_three_point_field_goals_attempted,opp_three_point_field_goals_made,opp_free_throws_pct,opp_free_throws_attempted,opp_free_throws_made,opp_rebounds_total,opp_rebounds_defensive,opp_rebounds_offensive,opp_turnovers_team_total,opp_turnovers_total,opp_fouls_flagrant,opp_fouls_technical,opp_fouls_total,opp_points_fast_break,opp_points_off_turnovers,opp_points_in_paint,opp_points_total,opp_four_factors_free_throw_rate,opp_four_factors_offensive_rebound_pct,opp_four_factors_turnover_ratio,opp_four_factors_effective_field_goal_pct,adj_pace,adjoff_assists,adjoff_true_shooting,adjoff_opp_blocks,adjoff_opp_steals,adjoff_field_goals_pct,adjoff_two_point_field_goals_pct,adjoff_three_point_field_goals_pct,adjoff_free_throws_pct,adjoff_rebounds_offensive,adjoff_turnovers_total,adjoff_points_fast_break,adjoff_points_off_turnovers,adjoff_points_in_paint,adjoff_points_per_poss,adjdef_opp_assists,adjdef_opp_true_shooting,adjdef_blocks,adjdef_steals,adjdef_opp_field_goals_pct,adjdef_opp_two_point_field_goals_pct,adjdef_opp_three_point_field_goals_pct,adjdef_opp_free_throws_pct,adjdef_rebounds_defensive,adjdef_opp_turnovers_total,adjdef_opp_points_fast_break,adjdef_opp_points_off_turnovers,adjdef_opp_points_in_paint,adjdef_opp_points_per_poss,adjoff_ppg,adjdef_ppg,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_975PctRating,OffVoA_025PctRating,OffVoA_SD,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_975PctRating,DefVoA_025PctRating,DefVoA_SD,OvrlVoA_MeanRating,OvrlVoA_975pctRating,OvrlVoA_025pctRating,OvrlVoARanking,OffVoARanking,DefVoARanking
2025,20242025,1,Abilene Christian,WAC,32,16,16,1290,67.4,44.4,1845,819,49.4,1362,673,30.2,483,146,71.5,666,476,1083,727,356,14,476,0,9,671,359,581,1164,2260,36.1,32.9,0.22,48.3,44.6,1675,747,51.5,1098,566,31.4,577,181,69.6,825,574,1074,762,312,28,547,0,5,570,306,459,1032,2249,49.3,29.1,0.25,50.0,67.69911298085356,12.546863884849264,53.60523606555488,4.027386803988956,7.879255498210192,43.26401044486372,48.99017718188041,32.57858921974711,70.94265857549307,10.776875399475314,13.605541100315612,10.773755193862316,14.759297991742551,30.14483211271653,1.013908575595383,12.588345158534217,59.39415831056535,2.7968122875110595,8.860779577714485,48.64253654239146,54.023894529153466,35.93700832063735,72.22552131578497,20.843995787510206,15.074634454322279,11.84090546158889,14.7091193244176,33.26906473378244,1.0756478249128172,68.64071121148812,72.8204036263822,70.9000185492048,70.92265137848268,75.10109621109605,66.6569595133454,2.1455668951758846,73.4251349932688,73.4208426507796,75.63041303742895,71.22000076706786,1.1171896478629748,-2.525116444063997,-0.5293168263329022,-4.56304125372246,251,300,146
2025,20242025,2,Air Force,Mountain West,32,4,28,1290,62.1,42.1,1616,680,50.5,833,421,33.1,783,259,63.5,572,363,956,720,236,43,432,0,1,571,174,336,768,1982,35.4,24.7,0.22,50.1,48.1,1758,845,54.8,1121,614,36.3,637,231,70.0,623,436,1096,802,294,17,327,0,3,558,302,535,1108,2357,35.4,26.8,0.16,54.6,66.61260664737516,12.343336729833432,53.035887639954055,3.4746974467397767,7.565896943710577,43.263574718606655,51.310621652194236,31.77083337436192,68.35287470775263,7.8306410923572525,14.117010458802646,7.009868250873357,11.227772840585338,29.100545994827133,0.9525666621954493,14.989054628796925,58.78459227152921,2.5757926423472557,5.778154812415038,47.880423729824265,55.0636227856612,34.96084232181935,72.22720060020889,22.50052088670668,10.363891987825504,10.853981825041162,16.675811859617813,34.32183275818481,1.1722217096473362,63.452948374228555,78.08474364825162,65.13141865352073,65.1414229624024,69.40198044324592,60.79423622596124,2.1863048530265488,79.12207190010555,79.1264124444802,81.21267586173084,77.02188725873036,1.0675808853550823,-13.990653246584827,-11.810695418484926,-16.227651032769117,362,363,338
2025,20242025,3,Akron,MAC,35,28,7,1405,69.6,46.9,2259,1060,56.0,1222,684,36.3,1037,376,75.4,590,445,1348,934,414,13,414,0,8,623,462,555,1208,2941,26.1,30.7,0.17,55.2,43.3,2157,933,50.3,1333,670,31.9,824,263,71.7,692,496,1225,850,375,16,444,0,3,578,362,419,1140,2625,32.1,30.6,0.18,49.4,69.71407302565247,16.953542956698655,59.76262988779364,3.0449035859228,6.403871595507622,48.234841519477754,57.10304018031833,35.87882426520607,73.41533752522254,10.98566035864133,11.05732771862665,12.696663452679378,15.754543055438157,35.6112848140903,1.199098355819234,13.419180365613066,55.43283631673263,2.9956852539321095,7.051448623212398,44.26940951413177,50.62613619072012,34.419840500877385,72.2198644617838,25.24475492636736,12.692009811929893,9.283161130486391,12.46081798648929,30.510775312825324,1.0752758169086276,83.59403034252189,74.96185682268617,81.68730599003435,81.69643584633425,85.94497359704182,77.47068476853394,2.1424265886307055,75.40399263993848,75.4028948374177,77.54912286685193,73.30133838578614,1.0786791621866527,6.283313350095867,8.395850730189892,4.169346382747804,34,10,222
2025,20242025,5,Alabama,SEC,37,28,9,1490,75.5,48.4,2371,1147,59.7,1267,757,35.3,1104,390,72.0,932,671,1567,1108,459,23,469,0,1,702,500,453,1432,3355,39.3,29.3,0.17,56.6,42.6,2523,1074,49.0,1650,809,30.4,873,265,71.0,837,594,1364,902,462,12,382,0,6,759,346,459,1336,3007,33.2,33.9,0.14,47.8,72.82033987488951,15.954581624657928,58.3296151646222,3.7091025437990925,6.480573661623712,45.027945702245304,54.98295368443228,34.74052590024447,75.27040634080957,12.18409934829417,10.223148034263346,12.43098752310919,12.583338175542485,31.96319280227197,1.1963775843027373,14.032593031852821,53.7756859973623,4.57997339813826,6.43215143669453,43.67949253814625,49.55424645131367,33.642423056110246,72.21011005301845,27.205128327819544,9.814051698875723,10.725804351181521,12.327311451499337,36.336313434426074,1.1108827730993613,87.12062230762461,80.89486109825526,82.97609019984326,82.97515754226345,87.24130102133377,78.69757904873023,2.186925339402175,79.04724070476664,79.04691273871353,81.17354873304535,76.89208660214092,1.091239171850335,3.9288494950766193,6.067752288288418,1.8054924465893123,69,4,335
2025,20242025,4,Alabama A&M,SWAC,32,10,22,1300,62.5,40.4,1966,795,46.4,1159,538,31.8,807,257,66.4,738,490,1172,725,447,27,513,0,8,687,428,491,970,2337,37.5,38.1,0.25,47.0,45.9,1816,834,50.3,1141,574,38.5,675,260,69.3,853,591,1198,828,370,40,514,0,6,599,441,555,1040,2521,47.0,30.9,0.25,53.1,67.35134437779679,11.607556093737728,55.18316844539349,3.1578533205880785,6.177790012252027,43.77306311326933,49.0178143372754,34.541033857119196,73.06076574288883,9.515039418435059,11.269371583905253,10.484863957204231,13.124027201411945,28.541664479171878,1.0651668792925024,14.257036951443858,56.25841851723371,2.8535409470979354,6.304204827184597,45.4560627378239,52.14928799416025,34.6046991061561,72.22370260696466,23.81570079965851,11.30177413798274,12.68553848310443,11.722353096950933,32.15333397398471,1.0999978168012965,71.74042130705244,74.08633177420874,71.47594582910752,71.46958146873868,75.67930584597903,67.24173259107765,2.150318769149621,73.88197768068378,73.87273727341602,75.98909141944807,71.80221602480357,1.0674142169906373,-2.406031851576259,-0.3097855734690427,-4.560483433725921,247,279,164
2025,20242025,6,Alabama State,SWAC,36,20,16,1445,68.8,40.5,2290,927,46.3,1312,607,32.7,978,320,68.6,665,456,1303,886,417,17,327,0,2,662,482,588,1026,2630,29.0,32.0,0.13,47.5,43.7,2044,893,50.6,1228,621,33.3,816,272,69.4,791,549,1426,1038,388,31,474,0,4,577,384,392,1056,2607,38.7,27.2,0.19,50.3,69.71573740977406,12.266752822179615,53.20661671019686,3.705296009437656,7.160502277780554,42.59219308818253,48.69219861370489,33.011712440846836,70.39195496105651,11.842642361955132,12.573410413163344,12.324877264220122,14.179381259809796,30.332402070171792,1.0401711892181396,13.999001258325787,56.38259064126351,3.740575128915098,7.645377745312559,44.994063175657764,52.33815797398236,33.8023946238475,72.22583013690956,23.588151270204193,13.152935586999606,12.732014909755856,13.897732696857659,32.238526252440295,1.0906364641162545,72.51630148874423,76.03452534185327,71.57855575604869,71.57204681192573,75.7867088359205,67.391904802798,2.144521842058965,76.16313378947738,76.17304583817446,78.2237409357728,74.06174682318054,1.0665840369530422,-4.5845780334286985,-2.4370320998522885,-6.669842020382546,300,273,254
2025,20242025,7,Alcorn State,SWAC,32,11,21,1285,63.3,41.1,1833,754,45.0,1295,583,31.8,538,171,71.7,561,402,1077,707,370,29,415,0,7,545,310,421,908,2081,30.6,34.4,0.2,45.8,44.8,1795,805,54.0,986,532,33.7,809,273,72.5,585,424,1090,747,343,21,389,0,4,503,364,498,966,2307,32.6,31.5,0.19,52.5,67.80334911898527,11.91531821088736,53.1182190918996,3.756100483326111,6.883683645059912,43.04472185402413,48.6829692108414,33.32613727505566,71.59649144843114,9.645656803774868,12.963670844900133,9.975088156212381,13.182290113088934,30.495202306021447,1.0045938792015987,15.207824409377693,57.83668324943869,3.4843669608500782,7.356556255680977,47.96790357532924,56.19044343827719,33.32423275926036,72.22292929468439,21.443015349835605,12.428111923986513,13.436202596091245,14.94704948525635,37.958527930693734,1.1372792450698688,68.1148295143017,77.11134169924831,66.70012427445295,66.72496854340261,70.86022977867175,62.44629316179051,2.1592678165219925,78.43864718501453,78.43855435322885,80.57499732754711,76.30997059176046,1.0866741583964936,-11.738522910561585,-9.714767548875358,-13.863677429969954,359,356,322
2025,20242025,8,American University,Patriot,35,22,13,1420,63.6,44.4,1893,840,52.3,1034,541,34.8,859,299,75.4,566,427,1057,787,270,31,389,0,4,626,311,503,966,2406,29.9,25.5,0.17,52.3,45.7,1863,852,52.5,1211,636,33.1,652,216,70.0,643,450,1129,834,295,24,418,0,4,548,244,455,1132,2370,34.5,26.1,0.18,51.5,67.10322265751768,12.749071219451757,55.58108488116471,3.1857287499336624,6.187968129521683,44.202913570757154,52.83863110778017,33.505518559678414,73.46860255210753,9.495878676537604,10.776095990770228,10.003758379960404,13.758283304315787,30.835043243921845,1.08673182545457,13.556132424904629,57.64539515667826,1.8801058702584506,7.13839673184661,46.80269520283709,53.855455123390456,34.122617721438644,72.22418776152605,21.98796331614002,12.561227301317267,8.607690181718425,12.397902005318526,32.14718068076181,1.0910182568407045,72.92320765248864,73.2108410121986,72.43654732688725,72.44479209120024,76.61719937783455,68.24188815312587,2.1326469432912516,72.75389143164249,72.75378400851326,74.86947653264603,70.64721497987696,1.0799047715147956,-0.3173441047552359,1.7477228451885196,-2.405326826751093,178,245,117
2025,20242025,9,App State,Sun Belt,31,17,14,1245,57.9,43.7,1690,738,50.1,994,498,34.5,696,240,65.1,593,386,1144,841,303,15,335,0,1,414,184,326,906,2102,35.1,26.5,0.19,50.8,39.1,1861,728,45.3,1132,513,29.5,729,215,73.5,407,299,1113,773,340,14,294,0,1,522,188,325,872,1970,21.9,30.5,0.16,44.9,63.71086893688577,11.873592675978841,54.035667484011114,2.910650948052135,5.4594241747593575,43.556520106916835,53.61118518563379,32.33426363085422,67.52552875013248,11.176277307385377,10.220606651871694,8.669463464407947,11.566622705950206,30.080683608823843,1.0849833765248644,12.252196851344511,52.86762243027838,3.411548159544588,5.087937672396392,42.15637256171112,48.44965661689966,33.30739488956549,72.22108338630036,25.627154964925232,9.557012638600007,8.194473973422022,12.25632691162897,27.448300663074654,1.0638259165204846,69.12523370047542,67.77727353909897,72.4420983111732,72.43482644030308,76.68597061987015,68.15147803229785,2.1831164586153955,69.14493236909946,69.14713382454599,71.24986855054082,67.0440397674924,1.0753685815040144,3.2971659420737325,5.436102069329323,1.1074382648054524,80,244,25
2025,20242025,11,Arizona,Big 12,37,24,13,1490,69.8,47.4,2268,1076,54.7,1481,810,33.8,787,266,78.0,813,634,1470,1014,456,8,421,0,11,625,509,512,1446,3052,35.8,31.0,0.16,53.3,41.9,2274,953,47.5,1335,634,34.0,939,319,71.7,678,486,1202,810,392,23,426,0,12,659,325,485,1060,2711,29.8,32.6,0.16,48.9,69.39712112114694,15.945859999812361,58.38192237619178,3.6521606697356837,6.286552702038314,48.58002182734603,54.06301272904578,35.00469778083446,72.53535811861076,12.538413482835223,11.021386063480026,13.79976631840851,14.407439485955747,40.86029082955455,1.1817872063638328,12.789249426214164,51.12507351694952,3.9972695608553543,7.181481223778023,40.97051805716448,46.56518399094728,32.89574949035303,72.22215014183024,28.506987133878745,11.609063348681111,8.842984696310019,11.972907173414125,28.045975969547374,1.0026458360429038,82.01262989945278,69.58073452548302,81.41254288920919,81.42169910869379,85.65427948250047,77.19631787047449,2.1657335611431354,71.11860937189157,71.12827031410973,73.2277259464499,68.97177234785526,1.0847331370792408,10.293933517317626,12.426553536050577,8.224545522619223,12,12,60
