season,season_label,team_id,team,conference,games,wins,losses,total_minutes,pace,field_goals_pct,field_goals_attempted,field_goals_made,two_point_field_goals_pct,two_point_field_goals_attempted,two_point_field_goals_made,three_point_field_goals_pct,three_point_field_goals_attempted,three_point_field_goals_made,free_throws_pct,free_throws_attempted,free_throws_made,rebounds_total,rebounds_defensive,rebounds_offensive,turnovers_team_total,turnovers_total,fouls_flagrant,fouls_technical,fouls_total,points_fast_break,points_off_turnovers,points_in_paint,points_total,four_factors_free_throw_rate,four_factors_offensive_rebound_pct,four_factors_turnover_ratio,four_factors_effective_field_goal_pct,opp_field_goals_pct,opp_field_goals_attempted,opp_field_goals_made,opp_two_point_field_goals_pct,opp_two_point_field_goals_attempted,opp_two_point_field_goals_made,opp_three_point_field_goals_pct,opp_three_point_field_goals_attempted,opp_three_point_field_goals_made,opp_free_throws_pct,opp_free_throws_attempted,opp_free_throws_made,opp_rebounds_total,opp_rebounds_defensive,opp_rebounds_offensive,opp_turnovers_team_total,opp_turnovers_total,opp_fouls_flagrant,opp_fouls_technical,opp_fouls_total,opp_points_fast_break,opp_points_off_turnovers,opp_points_in_paint,opp_points_total,opp_four_factors_free_throw_rate,opp_four_factors_offensive_rebound_pct,opp_four_factors_turnover_ratio,opp_four_factors_effective_field_goal_pct,adj_pace,adjoff_assists,adjoff_true_shooting,adjoff_opp_blocks,adjoff_opp_steals,adjoff_field_goals_pct,adjoff_two_point_field_goals_pct,adjoff_three_point_field_goals_pct,adjoff_free_throws_pct,adjoff_rebounds_offensive,adjoff_turnovers_total,adjoff_points_fast_break,adjoff_points_off_turnovers,adjoff_points_in_paint,adjoff_points_per_poss,adjdef_opp_assists,adjdef_opp_true_shooting,adjdef_blocks,adjdef_steals,adjdef_opp_field_goals_pct,adjdef_opp_two_point_field_goals_pct,adjdef_opp_three_point_field_goals_pct,adjdef_opp_free_throws_pct,adjdef_rebounds_defensive,adjdef_opp_turnovers_total,adjdef_opp_points_fast_break,adjdef_opp_points_off_turnovers,adjdef_opp_points_in_paint,adjdef_opp_points_per_poss,adjoff_ppg,adjdef_ppg,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_975PctRating,OffVoA_025PctRating,OffVoA_SD,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_975PctRating,DefVoA_025PctRating,DefVoA_SD,OvrlVoA_MeanRating,OvrlVoA_975pctRating,OvrlVoA_025pctRating,OvrlVoARanking,OffVoARanking,DefVoARanking
2025,20242025,10,Arizona State,Big 12,33,13,20,1355,64.0,43.9,1892,830,50.0,1086,543,35.6,806,287,72.6,685,497,1122,833,289,15,411,0,28,570,382,418,910,2444,36.2,25.8,0.19,51.5,44.1,2024,893,51.7,1209,625,32.9,815,268,75.4,635,479,1226,864,362,19,377,0,20,598,426,492,1102,2533,31.4,29.5,0.17,50.7,70.12546798554746,13.645235686880001,56.00464773035419,3.422205591834585,7.174692123533631,44.727318370696004,51.66886605151656,33.53761691251391,73.9625203485523,10.315347467543893,11.969581658888803,11.966070563001097,14.407657966884223,31.640951345334233,1.0854184055001674,14.95477454160093,56.48833484729049,4.302936105438201,6.898842354853225,45.41145903183873,52.403441923847545,34.26369938885279,72.22273043771679,23.16321223153071,12.757106178076327,12.44444819880028,14.305160799275345,33.347207803304485,1.1120310812785443,76.11547364582596,77.98169998913228,75.03524253578621,75.03135119436689,79.25574122874924,70.86112764272518,2.1509800883513703,77.37780587792278,77.3813266876437,79.46486213432816,75.26502946624716,1.072731041342177,-2.3425633421365717,-0.2091209055789136,-4.403901823521977,246,136,298
2025,20242025,12,Arkansas,SEC,36,22,14,1470,68.7,46.2,2115,978,54.1,1341,725,32.7,774,253,73.9,752,556,1283,940,343,8,415,0,7,584,440,508,1258,2765,35.6,26.7,0.16,52.2,41.5,2208,916,47.9,1350,647,31.4,858,269,73.0,644,470,1280,878,402,20,440,0,5,626,303,442,1150,2571,29.2,31.4,0.17,47.6,72.06895923502942,16.478401645797035,58.992595467074324,3.0009755072153923,5.369813836966037,48.53971318728686,54.93794210642887,35.83398476098411,74.03215097850449,10.876595079344709,9.529286698736318,17.36525709490694,14.23353592410631,41.21595912254143,1.2056851124651784,14.676293702696356,55.74476770317508,4.76146205684444,7.187586373888341,45.8226155557713,54.15153965420163,33.35204177895227,72.21447607283493,24.797152352521326,11.461205559579984,10.559528059059407,11.166440889592039,38.51811940565179,1.1119583296626476,86.89247122053482,80.13767953150877,81.07583719400161,81.08079594200402,85.32490610515227,76.81859497750723,2.157909594567748,78.58491771974575,78.58171086315997,80.70478283773024,76.44447520702599,1.0850849324822065,2.490919474255861,4.620123267422031,0.37411977048124356,101,16,326
2025,20242025,13,Arkansas State,Sun Belt,36,25,11,1470,64.4,42.6,2313,986,51.0,1269,647,32.5,1044,339,72.7,752,547,1466,985,481,25,376,0,7,659,415,514,1218,2858,32.5,32.8,0.16,50.0,40.5,2156,873,45.9,1414,649,30.2,742,224,70.4,793,558,1361,934,427,23,435,0,11,600,299,401,1060,2528,36.8,31.4,0.18,45.7,72.99802208895572,15.053780801779178,56.25220545138833,3.3744492080005486,8.223440658010716,44.582495275577834,53.22467525729252,33.127782959590064,72.77202225236677,13.537249972428222,13.884101424003408,11.157886583368628,12.424566273984842,34.672923808265004,1.1110684461963816,13.76538696232482,54.90954423472726,2.905329262002723,7.099283851385984,44.19039297173688,51.21597375659296,33.42706228166254,72.20432945123547,26.622253839807023,11.164928284369546,10.40314348097364,15.949336911767178,32.229123521640226,1.0716932763471243,81.10579897778517,78.23148945937271,79.0957857188017,79.07951314307289,83.39175869794715,74.82230185222133,2.180373622819559,75.7113222575072,75.71003039303886,77.85233081677073,73.59201500265888,1.0806179521265142,3.3844634612944873,5.539427881176422,1.2302868495624466,77,37,234
2025,20242025,14,Arkansas-Pine Bluff,SWAC,31,6,25,1240,67.1,45.4,1838,834,53.3,1142,609,32.3,696,225,59.3,589,349,1051,745,306,12,449,0,5,588,220,408,1166,2242,32.0,29.1,0.22,51.5,47.4,1888,894,57.1,1047,598,35.2,841,296,68.2,759,518,1192,830,362,10,385,0,6,505,321,543,1104,2602,40.2,30.4,0.19,55.2,70.98774219674424,14.075006807693356,55.83643137129867,3.1411288907658497,7.261366829716248,44.49796713037746,50.65197499806015,34.13519477962196,74.35535227759397,10.04303300989347,12.847224033602213,10.036368024255614,12.951649525455304,32.046112036519496,1.0690307984023095,14.365634284726156,56.906846799949996,3.0665519371769774,6.842623930155901,45.74108624875174,53.57367184113897,33.190840263533474,72.22676733235437,22.859843701291805,11.847005824736945,8.581604999289322,16.101189163826593,34.27349140052922,1.1276375378021852,75.8880827173628,80.04844282487296,73.60535341988698,73.60106585901084,77.79691773721424,69.42732282730462,2.1436770669111294,77.49496525503464,77.48982287511039,79.61611436065701,75.41658098234394,1.0703312189614709,-3.8896118351476616,-1.819196623442764,-5.989258155039323,284,193,301
2025,20242025,15,Army,Patriot,33,17,16,1380,65.9,43.7,2042,892,52.6,1172,616,31.7,870,276,68.1,523,356,1155,819,336,19,331,0,4,514,314,429,1118,2416,25.6,29.1,0.15,50.4,45.8,1986,910,54.2,1154,626,34.1,832,284,70.0,527,369,1228,896,332,21,382,0,5,511,269,343,1072,2473,26.5,27.0,0.17,53.0,67.36782430065084,14.317870974370726,53.52359426786373,3.213219892399001,6.946838607195308,41.968490726667824,51.026796658281256,33.084322375783465,72.22877863608538,10.942927153330729,11.752374185314542,7.352030483178208,12.162610596729142,27.737048587269918,1.0494935856539436,14.266948596338791,58.4542729431941,1.9296206566372227,5.665291502138789,47.10613730949222,55.623028466240086,34.490216807009254,72.22338598409304,23.503412454458203,10.79850263072168,10.308800344602432,14.319394291758718,33.03217639387571,1.1440237637142057,70.70209948299492,77.07039190966789,71.7306050825767,71.72903315059934,75.96445727538122,67.4829339577332,2.171654221267222,77.6266834930717,77.62061667618727,79.75003513675519,75.51903038992374,1.0735423182301098,-5.896078410494994,-3.785577861373966,-8.036096432190547,320,270,305
2025,20242025,16,Auburn,SEC,38,32,6,1535,67.5,47.6,2344,1116,55.7,1388,773,35.9,956,343,72.7,795,578,1423,974,449,14,359,0,13,703,367,577,1340,3153,33.9,31.6,0.14,54.9,40.8,2192,894,46.8,1418,663,29.8,774,231,73.0,848,619,1276,865,411,33,458,0,7,673,351,428,1172,2638,38.7,32.2,0.18,46.1,68.688559674923,12.708619731343681,57.18918454554649,4.082481637655309,6.595853494349564,45.49015407912211,53.57638483315158,33.636282822877725,73.65438779083033,12.621095203795695,10.463915334546758,11.305948995801167,13.664043244533639,34.007763118897046,1.1770436981158838,14.325887413766402,57.482425137771074,3.9785139804469076,7.109645488343426,46.1891470854017,52.67178489388814,35.028684352523946,72.22372258156643,23.285437548406637,11.142153582820884,10.856121738286122,13.030715601687803,33.52488844186378,1.1407703995631873,80.84943629802494,78.35787566578175,80.44572594458505,80.43893633807728,84.68662749836353,76.15032290877973,2.1984026312469056,77.80651251213297,77.80973159011991,79.89004771311996,75.70119621660604,1.0773737965536634,2.639213432452081,4.79657978524358,0.4491266921736923,97,23,314
2025,20242025,17,Austin Peay,ASUN,33,14,19,1365,57.8,42.2,1980,836,47.5,1170,556,34.6,810,280,71.9,570,410,1085,759,326,22,327,0,6,589,284,470,1034,2362,28.8,30.0,0.17,49.3,46.5,1867,868,51.6,1191,615,37.4,676,253,72.7,664,483,1233,894,339,22,390,0,3,486,329,399,1156,2472,35.6,27.5,0.2,53.3,69.35350018629829,15.182670106886896,57.137775964591356,3.2284564294490625,6.51784555224882,46.07992935449504,53.01858950578801,34.562667239194354,72.70128250602805,10.422929762262285,10.984012951414758,11.670287502535652,14.690926618611417,35.48286260262826,1.1287977514977299,13.69963241834778,55.627193892839934,2.511417003221312,7.995898937656706,45.223543624105304,53.46474235975378,33.41723842516491,72.20572944128394,24.52329343215041,12.445778345536272,10.083231801496948,12.451089616201703,33.5032599288478,1.070409400324549,78.28607506879091,74.23663854482405,77.828464067546,77.84120294700202,82.073796849552,73.66115113390639,2.139727047244244,73.82679759418005,73.81796795291447,75.95650763133497,71.70742404964055,1.0789139078480416,4.001666473365944,6.117289218217024,1.9537270842658359,70,57,162
2025,20242025,18,BYU,Big 12,36,26,10,1505,64.0,48.2,2106,1015,58.4,1101,643,37.0,1005,372,71.0,632,449,1313,921,392,22,422,1,12,568,345,503,1192,2931,30.0,29.9,0.17,57.0,43.2,2048,885,49.6,1094,543,35.8,954,342,72.0,604,435,1109,783,326,16,409,0,14,595,298,531,888,2612,29.5,29.4,0.17,51.6,70.35794248708842,12.98027735236006,57.41120552881588,3.222737799303893,6.40155783759566,46.53367446796735,55.1235299766852,33.90428010472453,73.94570162947483,11.810858081107451,11.045226742741225,12.429648586759765,13.717493689756848,36.39663519084241,1.1617869372670968,14.88539819302271,55.305332760084696,4.108294980149819,6.9377432951538704,45.03596074064363,51.10221173334665,34.493019752341446,72.19027263561337,25.355960731500527,11.440476214854577,9.672675221581434,12.278906802908978,31.9801472702032,1.089575542968571,81.740938514489,76.66029338752085,77.44378686461809,77.44869013883284,81.64358698438177,73.19227083528095,2.155244341582192,76.37671691543812,76.3834513777726,78.47948570478734,74.24824379113059,1.0807037404272881,1.0670699491799667,3.1641012795944334,-1.05597295584964,147,64,258
2025,20242025,19,Ball State,MAC,31,14,17,1270,62.8,45.5,1718,781,52.0,1077,560,34.5,641,221,70.4,785,553,1101,809,292,15,363,0,10,508,230,352,1012,2336,45.7,26.5,0.18,51.9,44.4,1867,829,53.4,1117,596,31.1,750,233,72.5,564,409,1062,764,298,19,313,0,4,619,315,425,1012,2300,30.2,28.1,0.16,50.6,65.17300783178199,12.406630568123484,52.471698160237835,3.518680043587342,5.664408496828826,42.10810012688969,48.18586822687394,32.53910439224766,71.52046691362628,10.067191218311297,10.917088676172472,7.734714606051391,12.674809707856465,30.280675136424012,1.0241062001565604,13.390226442381106,56.59570426648792,2.7275776083960865,7.315082449745403,45.23744485588952,52.87362577499617,34.07837069347952,72.23405900303395,22.436588030002305,12.243441385340976,8.255011448525476,12.172036386422889,30.454722024017126,1.087413442314145,66.74408140338001,70.87000479232479,68.70919518102946,68.71991397849777,72.89687440524297,64.49400005884972,2.1447160485275965,71.46759831313838,71.47016739280812,73.56901314079182,69.39137833374059,1.0652072848731555,-2.758403132108924,-0.672138735548856,-4.897378274890869,255,342,72
2025,20242025,20,Baylor,Big 12,35,20,15,1465,63.5,44.5,2125,946,51.0,1279,652,34.8,846,294,74.7,640,478,1256,802,454,24,378,0,2,571,351,532,1180,2664,30.1,36.1,0.16,51.4,44.0,1938,853,50.0,1140,570,35.5,798,283,70.3,646,454,1137,788,349,17,440,0,6,584,327,414,986,2443,33.3,30.7,0.19,51.3,69.67257662499124,14.899180766852865,57.064506196831644,3.3192199866306944,6.805080929764776,46.35960183414652,54.27987999333478,34.147046011793144,72.85850194227356,12.315302478168688,11.49619810744277,11.006238693157297,13.074696585636802,35.66693256464697,1.1572907635401875,13.792612625067745,56.64014999143739,3.7142392632987193,6.411276020448629,46.3548622669086,52.65478801009376,34.365696893061624,72.22817132383719,23.570422790506456,11.200025322874517,11.346360178718847,14.206435847851479,35.30742405827216,1.123128405351984,80.63142940014832,78.25124988159033,78.90953340897691,78.91248610548095,83.09218592245522,74.71531642897061,2.134820501115318,77.00119128289933,77.00247102858943,79.11358074692527,74.90156771332126,1.076216565596313,1.908342126077585,3.9786051755299496,-0.18625128435064653,120,45,280
