season,season_label,team_id,team,conference,games,wins,losses,total_minutes,pace,field_goals_pct,field_goals_attempted,field_goals_made,two_point_field_goals_pct,two_point_field_goals_attempted,two_point_field_goals_made,three_point_field_goals_pct,three_point_field_goals_attempted,three_point_field_goals_made,free_throws_pct,free_throws_attempted,free_throws_made,rebounds_total,rebounds_defensive,rebounds_offensive,turnovers_team_total,turnovers_total,fouls_flagrant,fouls_technical,fouls_total,points_fast_break,points_off_turnovers,points_in_paint,points_total,four_factors_free_throw_rate,four_factors_offensive_rebound_pct,four_factors_turnover_ratio,four_factors_effective_field_goal_pct,opp_field_goals_pct,opp_field_goals_attempted,opp_field_goals_made,opp_two_point_field_goals_pct,opp_two_point_field_goals_attempted,opp_two_point_field_goals_made,opp_three_point_field_goals_pct,opp_three_point_field_goals_attempted,opp_three_point_field_goals_made,opp_free_throws_pct,opp_free_throws_attempted,opp_free_throws_made,opp_rebounds_total,opp_rebounds_defensive,opp_rebounds_offensive,opp_turnovers_team_total,opp_turnovers_total,opp_fouls_flagrant,opp_fouls_technical,opp_fouls_total,opp_points_fast_break,opp_points_off_turnovers,opp_points_in_paint,opp_points_total,opp_four_factors_free_throw_rate,opp_four_factors_offensive_rebound_pct,opp_four_factors_turnover_ratio,opp_four_factors_effective_field_goal_pct,adj_pace,adjoff_assists,adjoff_true_shooting,adjoff_opp_blocks,adjoff_opp_steals,adjoff_field_goals_pct,adjoff_two_point_field_goals_pct,adjoff_three_point_field_goals_pct,adjoff_free_throws_pct,adjoff_rebounds_offensive,adjoff_turnovers_total,adjoff_points_fast_break,adjoff_points_off_turnovers,adjoff_points_in_paint,adjoff_points_per_poss,adjdef_opp_assists,adjdef_opp_true_shooting,adjdef_blocks,adjdef_steals,adjdef_opp_field_goals_pct,adjdef_opp_two_point_field_goals_pct,adjdef_opp_three_point_field_goals_pct,adjdef_opp_free_throws_pct,adjdef_rebounds_defensive,adjdef_opp_turnovers_total,adjdef_opp_points_fast_break,adjdef_opp_points_off_turnovers,adjdef_opp_points_in_paint,adjdef_opp_points_per_poss,adjoff_ppg,adjdef_ppg,OffVoA_MeanRating,OffVoA_MedRating,OffVoA_975PctRating,OffVoA_025PctRating,OffVoA_SD,DefVoA_MeanRating,DefVoA_MedRating,DefVoA_975PctRating,DefVoA_025PctRating,DefVoA_SD,OvrlVoA_MeanRating,OvrlVoA_975pctRating,OvrlVoA_025pctRating,OvrlVoARanking,OffVoARanking,DefVoARanking
2025,20242025,1,Abilene Christian,WAC,32,16,16,1290,67.4,44.4,1845,819,49.4,1362,673,30.2,483,146,71.5,666,476,1083,727,356,14,476,0,9,671,359,581,1164,2260,36.1,32.9,0.22,48.3,44.6,1675,747,51.5,1098,566,31.4,577,181,69.6,825,574,1074,762,312,28,547,0,5,570,306,459,1032,2249,49.3,29.1,0.25,50.0,67.69920004393985,12.546511312776794,53.604731728841095,4.026315345434738,7.879100219101257,43.26306359178011,48.98895675216393,32.56832163573393,70.94224341595148,10.7766631681547,13.60539475617729,10.77414158577742,14.75840494032898,30.145352517252743,1.013895827926116,12.588696481464362,59.39097622645886,2.796870627135356,8.86075236078511,48.639458167707474,54.02277773420851,35.96360906554318,72.22139793044128,20.84404069462591,15.074290757496334,11.839165228001253,14.707006597636388,33.26870212527131,1.0756457101719497,68.63993647848615,72.82035410933656,70.88366916864618,70.88320340420407,75.11361768696901,66.61518418701401,2.1668665089712547,73.41146323526652,73.40627235951013,75.6235908397817,71.2547423476847,1.1102023289622016,-2.527794066620345,-0.509973152812691,-4.639558160670688,250,301,147
2025,20242025,2,Air Force,Mountain West,32,4,28,1290,62.1,42.1,1616,680,50.5,833,421,33.1,783,259,63.5,572,363,956,720,236,43,432,0,1,571,174,336,768,1982,35.4,24.7,0.22,50.1,48.1,1758,845,54.8,1121,614,36.3,637,231,70.0,623,436,1096,802,294,17,327,0,3,558,302,535,1108,2357,35.4,26.8,0.16,54.6,66.61255771859838,12.34316431459717,53.03540834295338,3.4744377387845717,7.565799409224921,43.263099284541006,51.311149282776555,31.753269503418153,68.3543835878248,7.830915635582277,14.116852853986643,7.01058104565473,11.22903999005653,29.100976006454758,0.9525450254913961,14.988764614054997,58.78212414999747,2.5758563801763215,5.7782176601279085,47.878195898544135,55.06210941744254,34.97524525262623,72.22323165532676,22.50055038399322,10.363879863204117,10.853803530247758,16.67172102933759,34.32100026035308,1.1722074159481792,63.45146049010939,78.08373415301715,65.12978806033865,65.12131930963656,69.49905485632105,60.84210064610707,2.189154848320625,79.12239552072384,79.13024561730717,81.21728426101815,77.0015122410954,1.0758771298415875,-13.992607460385187,-11.718229404697098,-16.159411594988327,362,363,338
2025,20242025,3,Akron,MAC,35,28,7,1405,69.6,46.9,2259,1060,56.0,1222,684,36.3,1037,376,75.4,590,445,1348,934,414,13,414,0,8,623,462,555,1208,2941,26.1,30.7,0.17,55.2,43.3,2157,933,50.3,1333,670,31.9,824,263,71.7,692,496,1225,850,375,16,444,0,3,578,362,419,1140,2625,32.1,30.6,0.18,49.4,69.71414968064286,16.95476561404185,59.76448119893796,3.0451818308334717,6.4039067922013935,48.23791292865986,57.10604275543602,35.89863286817052,73.41320988232381,10.985500788855877,11.057214929959427,12.696761464346295,15.752959794868781,35.61085654679352,1.1991307156375512,13.41919306387811,55.43261977577522,2.995717551002151,7.051470922829736,44.26968289998541,50.62683935856614,34.427910768182606,72.21522582389858,25.24476450119032,12.691838935669212,9.28416719187734,12.461742642782218,30.510968257465198,1.0752733068567104,83.59637819661263,74.96176426180853,81.6772114562828,81.67990158732681,85.87340681042475,77.49339230113272,2.1424997883810617,75.40495563226906,75.40477955256377,77.52336528491219,73.30836426449437,1.0790488165202126,6.27225582401374,8.350041525512566,4.185028036638343,34,10,222
2025,20242025,5,Alabama,SEC,37,28,9,1490,75.5,48.4,2371,1147,59.7,1267,757,35.3,1104,390,72.0,932,671,1567,1108,459,23,469,0,1,702,500,453,1432,3355,39.3,29.3,0.17,56.6,42.6,2523,1074,49.0,1650,809,30.4,873,265,71.0,837,594,1364,902,462,12,382,0,6,759,346,459,1336,3007,33.2,33.9,0.14,47.8,72.82062015264418,15.955340964030654,58.3308452773806,3.7085875562152797,6.480587086514236,45.02863635596542,54.98497131167527,34.74937651921499,75.26741960720975,12.183801801013072,10.223041004863406,12.431016520211063,12.583694390541947,31.96324617272652,1.1964043527513928,14.032438400583482,53.776842771861475,4.579810643301976,6.432187839273476,43.680378404154624,49.555566575091134,33.64102645458552,72.20458264404793,27.205122275330847,9.814081072529387,10.725395629159335,12.32816139477428,36.33475914075312,1.1108766446139795,87.1229069206793,80.89472617387851,83.00370832744355,83.00601487000552,87.33556256318167,78.68881788909488,2.1837964626588606,79.04735371851959,79.04640242485887,81.18833632242855,76.9321844350435,1.088500754643092,3.9563546089239594,6.147226240753113,1.7566334540513822,69,4,335
2025,20242025,4,Alabama A&M,SWAC,32,10,22,1300,62.5,40.4,1966,795,46.4,1159,538,31.8,807,257,66.4,738,490,1172,725,447,27,513,0,8,687,428,491,970,2337,37.5,38.1,0.25,47.0,45.9,1816,834,50.3,1141,574,38.5,675,260,69.3,853,591,1198,828,370,40,514,0,6,599,441,555,1040,2521,47.0,30.9,0.25,53.1,67.35134285119412,11.606979624375226,55.18332715444301,3.1580150614343006,6.1778456923914105,43.77276049628345,49.01717157181814,34.54868313138015,73.05897925393708,9.515118022174315,11.269244089525728,10.485123971927818,13.124022067595982,28.5422593071131,1.065166446828095,14.256770498432427,56.25763612892312,2.8535983644290424,6.30424669620796,45.45548267322486,52.149065554131056,34.61503971413134,72.21941305750295,23.815721829375462,11.301687181632294,12.683637410286632,11.724145030308748,32.15289986690448,1.0999921514353646,71.74039055390726,74.08594852494588,71.48975304349146,71.47602630880024,75.68107394288577,67.27993333718611,2.151248304184879,73.91295082181315,73.91343344459683,75.97940667492716,71.84813279993568,1.0604033784228841,-2.4231977783216934,-0.29833273204138777,-4.5681994627495754,246,278,167
2025,20242025,6,Alabama State,SWAC,36,20,16,1445,68.8,40.5,2290,927,46.3,1312,607,32.7,978,320,68.6,665,456,1303,886,417,17,327,0,2,662,482,588,1026,2630,29.0,32.0,0.13,47.5,43.7,2044,893,50.6,1228,621,33.3,816,272,69.4,791,549,1426,1038,388,31,474,0,4,577,384,392,1056,2607,38.7,27.2,0.19,50.3,69.71587866443915,12.266275066859246,53.206000245445196,3.704681126992184,7.1604450718699875,42.59084730790658,48.69100465400891,33.005041820784655,70.39212227419625,11.842365510458599,12.57330395095873,12.324887270449569,14.178845247255605,30.332736601485347,1.0401642028624916,13.998659032685751,56.381703240721954,3.740542421969322,7.645382827870879,44.993801993513976,52.33789202925963,33.80297797737903,72.22173552277377,23.58817152065163,13.152735924069429,12.72995897902468,13.896585441957976,32.23815486244655,1.0906321918028816,72.51596135785452,76.03438155126102,71.58039077207367,71.59267263244647,75.78066865643684,67.34229276404405,2.146610926462484,76.15925935141271,76.16290134623983,78.25738500296822,74.06553802260969,1.0680173056101674,-4.578868579339044,-2.4767163465313757,-6.72324525856564,300,272,253
2025,20242025,7,Alcorn State,SWAC,32,11,21,1285,63.3,41.1,1833,754,45.0,1295,583,31.8,538,171,71.7,561,402,1077,707,370,29,415,0,7,545,310,421,908,2081,30.6,34.4,0.2,45.8,44.8,1795,805,54.0,986,532,33.7,809,273,72.5,585,424,1090,747,343,21,389,0,4,503,364,498,966,2307,32.6,31.5,0.19,52.5,67.8034546596328,11.914880820566621,53.11759601826854,3.7555011069731674,6.883643273655873,43.04383658999602,48.68187748923935,33.32288179804477,71.59588350421917,9.645722158358511,12.963555701943271,9.975314496182172,13.182478124776175,30.49563821953311,1.004577100721442,15.207229635054812,57.8346857184488,3.484340248694817,7.356572604464493,47.96528266717169,56.18804357725248,33.31898387351203,72.21856957624331,21.443051749423237,12.427974219311544,13.433866402385316,14.944247798178084,37.95639133827628,1.1372685543103,68.11379790087166,77.11073685800457,66.67314709971748,66.67291958998086,70.93643758749518,62.429824468281005,2.1727367446951864,78.43025154364899,78.43880398149034,80.54879354576764,76.31394869879334,1.082470410795773,-11.75710444393151,-9.61235595827246,-13.884124230512334,359,356,322
2025,20242025,8,American University,Patriot,35,22,13,1420,63.6,44.4,1893,840,52.3,1034,541,34.8,859,299,75.4,566,427,1057,787,270,31,389,0,4,626,311,503,966,2406,29.9,25.5,0.17,52.3,45.7,1863,852,52.5,1211,636,33.1,652,216,70.0,643,450,1129,834,295,24,418,0,4,548,244,455,1132,2370,34.5,26.1,0.18,51.5,67.10326181054293,12.748964740793308,55.581501644968625,3.185869414621488,6.1880081622542695,44.20302755306039,52.83978761173228,33.50372418367253,73.46641876080918,9.495961519404485,10.775970887706453,10.004082657381966,13.757874938568195,30.835319622340577,1.0867380551494836,13.555989266629442,57.64367273872598,1.8802661207614169,7.138417801425388,46.80120114289407,53.85457836556868,34.12700685666087,72.21994261292669,21.98799807273239,12.561039506250273,8.608942110113773,12.398572749651985,32.14667498842825,1.0910142467201038,72.92366823417605,73.2106146366914,72.43066190998228,72.42801676747926,76.6551836494936,68.23030533682528,2.1486577232047988,72.74929083147755,72.75274649222675,74.85635635918331,70.63466958207115,1.082443859996393,-0.3186289214952751,1.7988272903102853,-2.4043642452458727,178,244,116
2025,20242025,9,App State,Sun Belt,31,17,14,1245,57.9,43.7,1690,738,50.1,994,498,34.5,696,240,65.1,593,386,1144,841,303,15,335,0,1,414,184,326,906,2102,35.1,26.5,0.19,50.8,39.1,1861,728,45.3,1132,513,29.5,729,215,73.5,407,299,1113,773,340,14,294,0,1,522,188,325,872,1970,21.9,30.5,0.16,44.9,63.71067397192788,11.873300650805412,54.03533474222469,2.911151577472644,5.459560987099582,43.555922531071374,53.612541986335074,32.3209177954807,67.52771400444814,11.176054153613064,10.220494663383018,8.669948015203532,11.567806627901406,30.081174278623713,1.0849865984840024,12.25262597649996,52.869769694523995,3.4115409600837943,5.088017590884105,42.15874991180386,48.45180543494187,33.301636031092876,72.21655454371003,25.62716111625503,9.557076648164635,8.196045757298522,12.257270827932908,27.449439689725402,1.063826061128675,69.1252274399253,67.77707534340924,72.46710339353979,72.46540390210903,76.7553332235365,68.21402531530578,2.173681618753954,69.14781634521472,69.15082633861897,71.2505725087942,67.03271094761033,1.072219817928059,3.319287048325066,5.5047607147422895,1.1813143676954496,80,243,25
2025,20242025,11,Arizona,Big 12,37,24,13,1490,69.8,47.4,2268,1076,54.7,1481,810,33.8,787,266,78.0,813,634,1470,1014,456,8,421,0,11,625,509,512,1446,3052,35.8,31.0,0.16,53.3,41.9,2274,953,47.5,1335,634,34.0,939,319,71.7,678,486,1202,810,392,23,426,0,12,659,325,485,1060,2711,29.8,32.6,0.16,48.9,69.39721540143596,15.946815847010537,58.38317113631636,3.651708921468493,6.28658187674365,48.58311920464339,54.06461734574283,35.01566481211572,72.53404034637101,12.538055644176577,11.02127383303262,13.799676021606123,14.40656791133355,40.859200699117665,1.1818125189035147,12.78943369919055,51.128027528265385,3.9972043041351917,7.181494737208407,40.97329964721535,46.56787536876816,32.88587635563435,72.21772326420032,28.506973453731113,11.608952382293602,8.843983756321348,11.974225474304783,28.046742948502303,1.0026532980942195,82.0144979384608,69.58134690080473,81.42795692562217,81.41363090762633,85.73670845744084,77.17229614595492,2.1845593066190436,71.12765358003678,71.12671209196397,73.25917027532365,69.00313185982347,1.0842828384240648,10.300303345585391,12.477538182117186,8.169164286131448,11,12,61
