id,source_id,season_label,season,season_type,start_date,start_time_tbd,neutral_site,conference_game,game_type,tournament,game_notes,status,home_team_id,home_team,home_conference_id,home_conference,home_seed,away_team_id,away_team,away_conference_id,away_conference,away_seed,venue_id,venue,city,state,home_rating,away_rating,proj_margin,proj_winner,home_score,away_score,mean_spread,actual_margin,VoA_AE,vegas_AE,VoA_SE,vegas_SE,VoA_correct_winner,vegas_correct_winner,VoA_ATS_winner,VoA_AEATS_winner
372319,401851435,20252026,2026,regular,2026-03-14T15:00:00.000000,false,true,true,TRNMNT,,Ivy League Tournament pres. by TIAA - Semifinal,scheduled,360,Yale,15,Ivy,,60,Cornell,15,Ivy,,60,Newman Arena,Ithaca,NY,7.687121136900572,2.343757703530983,-5.343363433369589,Yale,88,76,-4.5,-12,6.656636566630411,7.5,44.310810380201104,56.25,1,1,1,1
372277,401851466,20252026,2026,regular,2026-03-09T00:30:00.000000,false,true,true,TRNMNT,,MAAC Championship - Semifinal,scheduled,264,Siena,16,MAAC,,83,Fairfield,16,MAAC,,478,Jim Whelan Boardwalk Hall,Atlantic City,NJ,7.65705576663828,-0.4912126392916605,-8.14826840592994,Siena,76,61,-1.75,-15,6.85173159407006,13.25,46.94622583717784,175.5625,1,1,1,1
215220,401823834,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,57,Colorado State,20,Mountain West,,25,Boise State,20,Mountain West,,178,Moby Arena,Fort Collins,CO,8.786108485096477,3.9982992942604056,-7.787809190836072,Colorado State,67,78,1.25,11,18.78780919083607,9.75,352.9817741912644,95.0625,0,1,0,0
372378,401851313,20252026,2026,regular,2026-03-12T23:00:00.000000,false,true,true,TRNMNT,,Big East Tournament - Quarterfinal,scheduled,314,UConn,7,Big East,,359,Xavier,7,Big East,,371,Madison Square Garden,New York,NY,11.391042445873566,-4.270502728615966,-15.661545174489532,UConn,93,68,-17.25,-25,9.338454825510468,7.75,87.20673852809973,60.0625,1,1,0,0
372223,401851519,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,TRNMNT,,Northeast Conference Tournament - Semifinal,scheduled,146,Long Island University,21,NEC,,341,Wagner,21,NEC,,293,Steinberg Wellness Center,Brooklyn,NY,2.259945635770862,-0.09496613267158693,-5.354911768442449,Long Island University,64,56,-6.5,-8,2.6450882315575512,1.5,6.996491752724253,2.25,1,1,0,0
215215,401825566,20252026,2026,regular,2026-03-08T02:00:00.000000,false,false,true,STD,,,scheduled,323,USC,10,Big Ten,,313,UCLA,10,Big Ten,,187,Galen Center,Los Angeles,CA,-0.7482365896797205,4.964856495252292,2.7130930849320123,UCLA,68,89,5.75,21,18.286906915067988,15.25,334.4109645203614,232.5625,1,1,0,0
372438,401851317,20252026,2026,regular,2026-03-14T22:30:00.000000,false,false,true,TRNMNT,,Big East Tournament - Final,scheduled,279,St. John's,7,Big East,,314,UConn,7,Big East,,371,Madison Square Garden,New York,NY,6.323973753384436,11.391042445873566,2.06706869248913,UConn,72,52,2.25,-20,22.06706869248913,22.25,486.9555206790339,495.0625,0,0,1,1
372371,401851299,20252026,2026,regular,2026-03-12T19:00:00.000000,false,true,true,TRNMNT,,Phillips 66 Big 12 Tournament - Quarterfinal,scheduled,11,Arizona,6,Big 12,,312,UCF,6,Big 12,,394,T-Mobile Center,Kansas City,MO,11.658444783442803,0.28742426517008823,-11.371020518272715,Arizona,81,59,-15.5,-22,10.628979481727285,6.5,112.97520482297962,42.25,1,1,0,0
372288,401851285,20252026,2026,regular,2026-03-10T23:00:00.000000,false,true,true,TRNMNT,,Phillips 66 Big 12 Tournament - 1st Round,scheduled,18,BYU,6,Big 12,,132,Kansas State,6,Big 12,,394,T-Mobile Center,Kansas City,MO,2.1324365391071183,-3.894548669781514,-6.026985208888632,BYU,105,91,-11.25,-14,7.973014791111368,2.75,63.56896485928065,7.5625,1,1,0,0
372269,401856429,20252026,2026,regular,2026-03-08T22:00:00.000000,false,true,true,TRNMNT,,CAA Championship - Quarterfinal,scheduled,46,Charleston,12,CAA,,301,Towson,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,1.3240839691600144,0.6484806477736669,-0.6756033213863475,Charleston,56,81,-3.5,25,25.675603321386347,28.5,659.2366059171857,812.25,0,0,1,1
372443,401851398,20252026,2026,regular,2026-03-15T02:00:00.000000,false,true,true,TRNMNT,,Big West Championship - Final,scheduled,308,UC Irvine,11,Big West,,108,Hawai'i,11,Big West,,264,Lee's Family Forum,Henderson,NV,-0.6867145429116022,4.818673445510285,5.505387988421887,Hawai'i,64,71,-1.5,7,1.4946120115781127,8.5,2.2338650651535725,72.25,1,0,1,1
372265,401851353,20252026,2026,regular,2026-03-08T16:00:00.000000,false,true,true,TRNMNT,,Big South Championship - Final,scheduled,109,High Point,9,Big South,,354,Winthrop,9,Big South,,72,Freedom Hall (TN),Johnson City,TN,8.005787907384729,3.6421141159834605,-4.363673791401268,High Point,91,76,-6.75,-15,10.636326208598732,8.25,113.13143521572427,68.0625,1,1,0,0
372348,401851173,20252026,2026,regular,2026-03-11T16:00:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - 2nd Round,scheduled,185,NC State,2,ACC,,229,Pittsburgh,2,ACC,,428,Spectrum Center,Charlotte,NC,1.9799810824879671,-0.6450466236773593,-2.6250277061653264,NC State,98,88,-8.5,-10,7.374972293834674,1.5,54.39021633482907,2.25,1,1,0,0
372323,401851706,20252026,2026,regular,2026-03-09T23:00:00.000000,false,true,true,TRNMNT,,Sun Belt Championship - Final,scheduled,302,Troy,29,Sun Belt,,99,Georgia Southern,29,Sun Belt,,475,Pensacola Bay Center,Pensacola,FL,3.4007690019479213,-3.1900488932381137,-6.590817895186035,Troy,77,61,-4.75,-16,9.409182104813965,11.25,88.53270788155136,126.5625,1,1,1,1
372262,401851720,20252026,2026,regular,2026-03-13T00:30:00.000000,false,true,true,TRNMNT,,SWAC Tournament - Quarterfinal,scheduled,274,Southern,25,SWAC,,14,Arkansas-Pine Bluff,25,SWAC,,529,Gateway Center,College Park,GA,-4.912011352910042,-3.853505061394756,1.058506291515286,Arkansas-Pine Bluff,84,81,-5.25,-3,4.058506291515286,2.25,16.47147331826916,5.0625,0,1,1,0
215239,401825569,20252026,2026,regular,2026-03-08T21:00:00.000000,false,false,true,STD,,,scheduled,188,Nebraska,10,Big Ten,,124,Iowa,10,Big Ten,,147,Pinnacle Bank Arena,Lincoln,NE,7.824856759264421,11.044375137714326,0.21951837844990507,Iowa,84,75,-5.75,-9,9.219518378449905,3.25,84.99951913057556,10.5625,0,1,0,0
372381,401851268,20252026,2026,regular,2026-03-12T23:30:00.000000,false,true,true,TRNMNT,,Atlantic 10 Championship - 2nd Round,scheduled,63,Davidson,1,A-10,,151,Loyola Chicago,1,A-10,,482,PPG Paints Arena,Pittsburgh,PA,1.9117699094326923,-5.689733196731112,-7.601503106163804,Davidson,64,59,-5.5,-5,2.601503106163804,0.5,6.767818411379921,0.25,1,1,0,0
372386,401851180,20252026,2026,regular,2026-03-13T01:30:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - Quarterfinal,scheduled,200,North Carolina,2,ACC,,52,Clemson,2,ACC,,428,Spectrum Center,Charlotte,NC,6.36533208217088,6.809496826911882,0.444164744741002,Clemson,79,80,1.75,1,0.555835255258998,0.75,0.30895283098883547,0.5625,1,1,1,1
372419,401851395,20252026,2026,regular,2026-03-14T01:00:00.000000,false,true,true,TRNMNT,,Big West Championship - Semifinal,scheduled,308,UC Irvine,11,Big West,,38,Cal State Northridge,11,Big West,,264,Lee's Family Forum,Henderson,NV,-0.6867145429116022,-2.7249180632129963,-2.038203520301394,UC Irvine,93,78,-3.75,-15,12.961796479698606,11.25,168.00816798112717,126.5625,1,1,0,0
372270,401851704,20252026,2026,regular,2026-03-08T22:00:00.000000,false,true,true,TRNMNT,,Sun Belt Championship - Semifinal,scheduled,302,Troy,29,Sun Belt,,275,Southern Miss,29,Sun Belt,,475,Pensacola Bay Center,Pensacola,FL,3.4007690019479213,-0.4766166935177125,-3.877385695465634,Troy,78,70,-5.75,-8,4.122614304534366,2.25,16.995948703951374,5.0625,1,1,0,0
372241,401856424,20252026,2026,regular,2026-03-07T19:30:00.000000,false,true,true,TRNMNT,,CAA Championship - 2nd Round,scheduled,71,Drexel,12,CAA,,205,Northeastern,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,3.1056682866457948,-6.771718523741484,-9.877386810387279,Drexel,84,77,-4.5,-7,2.8773868103872786,2.5,8.279354856590677,6.25,1,1,1,0
372422,401851568,20252026,2026,regular,2026-03-14T01:30:00.000000,false,true,true,TRNMNT,,SEC Tournament - Quarterfinal,scheduled,12,Arkansas,24,SEC,,217,Oklahoma,24,SEC,,481,Bridgestone Arena,Nashville,TN,3.8887031239155903,3.0263751147173963,-0.862328009198194,Arkansas,82,79,-6.25,-3,2.137671990801806,3.25,4.569641540258557,10.5625,1,1,1,1
359039,401828468,20252026,2026,regular,2026-03-07T18:00:00.000000,false,false,true,STD,,,scheduled,251,Saint Joseph's,1,A-10,,137,La Salle,1,A-10,,93,Michael J. Hagan '85 Arena,Philadelphia,PA,1.4577010808756228,-3.5692760956731178,-8.02697717654874,Saint Joseph's,88,76,-10.5,-12,3.9730228234512595,1.5,15.784910355664618,2.25,1,1,0,0
212089,401808288,20252026,2026,regular,2026-03-08T01:30:00.000000,false,false,true,STD,,,scheduled,5,Alabama,24,SEC,,16,Auburn,24,SEC,,2,Coleman Coliseum,Tuscaloosa,AL,4.111537591288666,3.497365261639601,-3.6141723296490653,Alabama,96,84,-6.5,-12,8.385827670350935,5.5,70.32210571682339,30.25,1,1,0,0
372339,401856433,20252026,2026,regular,2026-03-10T23:00:00.000000,false,true,true,TRNMNT,,CAA Championship - Final,scheduled,110,Hofstra,12,CAA,,178,Monmouth,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,6.996397560172298,0.19742408932424382,-6.798973470848054,Hofstra,75,69,-4.25,-6,0.798973470848054,1.75,0.6383586071189863,3.0625,1,1,1,1
372332,401851467,20252026,2026,regular,2026-03-11T01:00:00.000000,false,true,true,TRNMNT,,MAAC Championship - Final,scheduled,166,Merrimack,16,MAAC,,264,Siena,16,MAAC,,478,Jim Whelan Boardwalk Hall,Atlantic City,NJ,5.109659431576716,7.65705576663828,2.5473963350615634,Siena,54,64,-1.5,10,7.452603664938437,11.5,55.54130138665382,132.25,1,0,1,1
212086,401809152,20252026,2026,regular,2026-03-08T04:59:00.000000,false,false,true,STD,,,scheduled,108,Hawai'i,11,Big West,,145,Long Beach State,11,Big West,,288,Stan Sheriff Center,Honolulu,HI,4.818673445510285,-7.44182209077843,-15.260495536288715,Hawai'i,75,84,-14.25,9,24.260495536288715,23.25,588.5716436662847,540.5625,0,0,0,0
215241,401825567,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,160,Maryland,10,Big Ten,,118,Illinois,10,Big Ten,,86,XFINITY Center,College Park,MD,-5.954355563811575,13.732985568388969,16.687341132200544,Illinois,72,78,14.25,6,10.687341132200544,8.25,114.2192604760256,68.0625,1,1,0,0
359040,401830012,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,62,Dartmouth,15,Ivy,,60,Cornell,15,Ivy,,70,Leede Arena,Hanover,NH,-2.6257490429692893,2.343757703530983,1.9695067465002722,Cornell,90,111,4.5,21,19.030493253499728,16.5,362.15967347149865,272.25,1,1,0,0
372242,401851583,20252026,2026,regular,2026-03-07T19:30:00.000000,false,true,true,TRNMNT,,SoCon Championship - Quarterfinal,scheduled,356,Wofford,26,SoCon,,320,UNC Greensboro,26,SoCon,,447,Harrah's Cherokee Center,Asheville,NC,-0.3684557781791966,-4.92883316616998,-4.560377387990783,Wofford,72,75,-4.75,3,7.560377387990783,7.75,57.15930624884234,60.0625,0,0,1,1
372389,401851224,20252026,2026,regular,2026-03-13T01:30:00.000000,false,true,true,TRNMNT,,American Conference Championship - 2nd Round,scheduled,204,North Texas,5,American,,86,Florida Atlantic,5,American,,377,Legacy Arena at BJCC,Birmingham,AL,1.9723182252634217,-0.2648132826697065,-2.237131507933128,North Texas,74,70,-1.5,-4,1.7628684920668718,2.5,3.1077053203221263,6.25,1,1,1,1
372273,401851329,20252026,2026,regular,2026-03-08T23:30:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 2nd Round,scheduled,231,Portland State,8,Big Sky,,116,Idaho State,8,Big Sky,,415,Idaho Central Arena,Boise,ID,2.5168476123988484,-1.8153431196694925,-4.332190732068341,Portland State,85,78,-5.25,-7,2.667809267931659,1.75,7.117206290062056,3.0625,1,1,0,0
215219,401825562,20252026,2026,regular,2026-03-08T02:00:00.000000,false,false,true,STD,,,scheduled,173,Minnesota,10,Big Ten,,212,Northwestern,10,Big Ten,,231,Williams Arena,Minneapolis,MN,4.512017927869493,0.9060862832626952,-6.605931644606798,Minnesota,67,66,-4.0,-1,5.605931644606798,3.0,31.42646960400388,9.0,1,1,0,0
372331,401851363,20252026,2026,regular,2026-03-10T23:30:00.000000,false,true,true,TRNMNT,,Big Ten Tournament - 1st Round,scheduled,212,Northwestern,10,Big Ten,,226,Penn State,10,Big Ten,,449,United Center,Chicago,IL,0.9060862832626952,-7.244747720384993,-8.150834003647688,Northwestern,76,66,-4.75,-10,1.849165996352312,5.25,3.4194148820656385,27.5625,1,1,1,1
372404,401858190,20252026,2026,regular,2026-03-13T21:00:00.000000,false,true,true,TRNMNT,,MAC Championship - Semifinal,scheduled,300,Toledo,17,MAC,,161,Massachusetts,17,MAC,,470,Rocket Mortgage FieldHouse,Cleveland,OH,-0.24027795077429914,-0.22506461479628115,0.015213335978017994,Massachusetts,77,67,-2.5,-10,10.015213335978018,7.5,100.30449816515194,56.25,0,1,0,0
372283,401851283,20252026,2026,regular,2026-03-10T19:00:00.000000,false,true,true,TRNMNT,,Phillips 66 Big 12 Tournament - 1st Round,scheduled,51,Cincinnati,6,Big 12,,331,Utah,6,Big 12,,394,T-Mobile Center,Kansas City,MO,1.5714205285193685,-4.403628718441084,-5.975049246960452,Cincinnati,73,66,-12.5,-7,1.0249507530395476,5.5,1.0505240461563357,30.25,1,1,1,1
372177,401851621,20252026,2026,regular,2026-03-07T00:00:00.000000,false,true,true,TRNMNT,,Summit League Championship - Quarterfinal,scheduled,269,South Dakota,28,Summit,,221,Omaha,28,Summit,,477,Denny Sanford Premier Center,Sioux Falls,SD,-3.264486283122494,-3.1125488566116672,0.15193742651082687,Omaha,62,76,1.75,14,13.848062573489173,12.25,191.76883703927157,150.0625,1,1,0,0
372237,401851547,20252026,2026,regular,2026-03-08T16:00:00.000000,false,false,true,TRNMNT,,Patriot League Championship - Semifinal,scheduled,141,Lehigh,23,Patriot,,55,Colgate,23,Patriot,,382,Stabler Arena,Bethlehem,PA,-1.0026777662519208,-1.867098006554528,-3.864420240302607,Lehigh,76,69,2.25,-7,3.135579759697393,9.25,9.83186042942396,85.5625,1,0,1,1
372195,401851602,20252026,2026,regular,2026-03-08T22:00:00.000000,false,true,true,TRNMNT,,Southland Tournament - 1st Round,scheduled,193,New Orleans,27,Southland,,112,Houston Christian,27,Southland,,260,Legacy Center,Lake Charles,LA,1.0409234808935253,-1.8696737197897164,-2.9105972006832417,New Orleans,73,60,-3.75,-13,10.089402799316758,9.25,101.79604884686084,85.5625,1,1,0,0
372411,401851567,20252026,2026,regular,2026-03-13T23:00:00.000000,false,true,true,TRNMNT,,SEC Tournament - Quarterfinal,scheduled,5,Alabama,24,SEC,,220,Ole Miss,24,SEC,,481,Bridgestone Arena,Nashville,TN,4.111537591288666,-2.496590021865586,-6.608127613154252,Alabama,79,80,-12.5,1,7.608127613154252,13.5,57.88360577804022,182.25,0,0,1,1
372291,401851406,20252026,2026,regular,2026-03-11T01:00:00.000000,false,true,true,TRNMNT,,CUSA Championship - 1st Round,scheduled,128,Jacksonville State,13,CUSA,,192,New Mexico State,13,CUSA,,463,Propst Arena,Huntsville,AL,0.42515450536316735,2.043493701980651,1.6183391966174838,New Mexico State,63,68,1.5,5,3.381660803382516,3.5,11.435629789133685,12.25,1,1,1,1
372369,401851376,20252026,2026,regular,2026-03-12T18:30:00.000000,false,true,true,TRNMNT,,Big Ten Tournament - 3rd Round,scheduled,355,Wisconsin,10,Big Ten,,343,Washington,10,Big Ten,,449,United Center,Chicago,IL,4.95653110400464,2.229938919595483,-2.7265921844091565,Wisconsin,85,82,-6.5,-3,0.2734078155908435,3.5,0.07475183362615667,12.25,1,1,1,1
372204,401856422,20252026,2026,regular,2026-03-06T19:00:00.000000,false,true,true,TRNMNT,,CAA Championship - 1st Round,scheduled,198,North Carolina A&T,12,CAA,,205,Northeastern,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,-3.97589993327864,-6.771718523741484,-2.7958185904628436,North Carolina A&T,72,88,2.25,16,18.795818590462844,13.75,353.2827964855886,189.0625,0,1,0,0
372417,401851383,20252026,2026,regular,2026-03-14T01:00:00.000000,false,true,true,TRNMNT,,Big Ten Tournament - Quarterfinal,scheduled,169,Michigan State,10,Big Ten,,313,UCLA,10,Big Ten,,449,United Center,Chicago,IL,11.5655966322511,4.964856495252292,-6.600740136998809,Michigan State,84,88,-5.25,4,10.600740136998809,9.25,112.37569145217752,85.5625,0,0,0,0
372286,401851405,20252026,2026,regular,2026-03-10T22:30:00.000000,false,true,true,TRNMNT,,CUSA Championship - 1st Round,scheduled,89,Florida International,13,CUSA,,176,Missouri State,13,CUSA,,463,Propst Arena,Huntsville,AL,-3.569973504854133,0.6971054874374261,4.267078992291559,Missouri State,72,75,1.25,3,1.2670789922915588,1.75,1.6054891727065923,3.0625,1,1,1,1
372284,401851171,20252026,2026,regular,2026-03-10T20:30:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - 1st Round,scheduled,248,SMU,2,ACC,,286,Syracuse,2,ACC,,428,Spectrum Center,Charlotte,NC,2.5805269704912206,-1.5735452262130138,-4.154072196704234,SMU,86,69,-3.75,-17,12.845927803295766,13.25,165.01786112748718,175.5625,1,1,1,1
372358,401851408,20252026,2026,regular,2026-03-12T01:00:00.000000,false,true,true,TRNMNT,,CUSA Championship - Quarterfinal,scheduled,255,Sam Houston,13,CUSA,,192,New Mexico State,13,CUSA,,463,Propst Arena,Huntsville,AL,3.926749548295575,2.043493701980651,-1.883255846314924,Sam Houston,69,61,-4.0,-8,6.116744153685076,4.0,37.41455904164056,16.0,1,1,0,0
372198,401851333,20252026,2026,regular,2026-03-10T02:00:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 3rd Round,scheduled,80,Eastern Washington,8,Big Sky,,345,Weber State,8,Big Sky,,415,Idaho Central Arena,Boise,ID,-0.05010741580404954,-0.9634238503534078,-0.9133164345493583,Eastern Washington,84,79,-3.75,-5,4.086683565450642,1.25,16.70098256412437,1.5625,1,1,0,0
372321,401856431,20252026,2026,regular,2026-03-09T22:00:00.000000,false,true,true,TRNMNT,,CAA Championship - Semifinal,scheduled,178,Monmouth,12,CAA,,41,Campbell,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,0.19742408932424382,-2.0773051800912157,-2.2747292694154595,Monmouth,74,64,-1.25,-10,7.7252707305845405,8.75,59.6798078608262,76.5625,1,1,1,1
372330,401851362,20252026,2026,regular,2026-03-10T21:00:00.000000,false,true,true,TRNMNT,,Big Ten Tournament - 1st Round,scheduled,223,Oregon,10,Big Ten,,160,Maryland,10,Big Ten,,449,United Center,Chicago,IL,-1.4848380060095678,-5.954355563811575,-4.469517557802007,Oregon,60,70,-3.75,10,14.469517557802007,13.75,209.36693835554055,189.0625,0,0,0,0
372341,401851434,20252026,2026,regular,2026-03-10T23:00:00.000000,false,true,true,TRNMNT,,Barbasol Horizon League Championship - Final,scheduled,357,Wright State,14,Horizon,,69,Detroit Mercy,14,Horizon,,19,Corteva Coliseum,Indianapolis,IN,2.541034046751804,-2.6862248637213924,-5.227258910473196,Wright State,66,63,-5.0,-3,2.2272589104731964,2.0,4.96068225428225,4.0,1,1,0,0
372338,401851716,20252026,2026,regular,2026-03-10T18:00:00.000000,false,true,true,TRNMNT,,SWAC Tournament - 2nd Round,scheduled,232,Prairie View A&M,25,SWAC,,7,Alcorn State,25,SWAC,,529,Gateway Center,College Park,GA,-5.997719189161131,-10.820952423906306,-4.8232332347451745,Prairie View A&M,65,56,-6.25,-9,4.1767667652548255,2.75,17.44538061133726,7.5625,1,1,0,0
372250,401851753,20252026,2026,regular,2026-03-08T02:00:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - 3rd Round,scheduled,259,San Francisco,31,WCC,,230,Portland,31,WCC,,434,Orleans Arena,Las Vegas,NV,1.5166142319949074,-5.080381174862268,-6.596995406857175,San Francisco,82,65,-7.25,-17,10.403004593142825,9.75,108.22250456495071,95.0625,1,1,0,0
372295,401851260,20252026,2026,regular,2026-03-11T18:00:00.000000,false,true,true,TRNMNT,,Atlantic 10 Championship - 1st Round,scheduled,242,Richmond,1,A-10,,151,Loyola Chicago,1,A-10,,482,PPG Paints Arena,Pittsburgh,PA,-0.33786433556564077,-5.689733196731112,-5.351868861165471,Richmond,67,75,-4.25,8,13.351868861165471,12.25,178.27240208576012,150.0625,0,0,0,0
372228,401851457,20252026,2026,regular,2026-03-06T23:00:00.000000,false,true,true,TRNMNT,,MAAC Championship - Quarterfinal,scheduled,166,Merrimack,16,MAAC,,250,Sacred Heart,16,MAAC,,478,Jim Whelan Boardwalk Hall,Atlantic City,NJ,5.109659431576716,-0.6269830748127703,-5.736642506389487,Merrimack,70,48,-6.75,-22,16.263357493610513,15.25,264.49679696497725,232.5625,1,1,0,0
372329,401851760,20252026,2026,regular,2026-03-10T03:30:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - Semifinal,scheduled,253,Saint Mary's,31,WCC,,261,Santa Clara,31,WCC,,434,Orleans Arena,Las Vegas,NV,12.125360711663873,6.243438689364595,-5.881922022299278,Saint Mary's,71,76,-4.5,5,10.881922022299278,9.5,118.41622689940202,90.25,0,0,0,0
212096,401808281,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,135,Kentucky,24,SEC,,87,Florida,24,SEC,,17,Rupp Arena,Lexington,KY,6.436656154126453,10.001813669643,0.565157515516546,Florida,77,84,5.5,7,6.434842484483454,1.5,41.40719780011319,2.25,1,1,0,0
372403,401851226,20252026,2026,regular,2026-03-13T19:30:00.000000,false,true,true,TRNMNT,,American Conference Championship - Quarterfinal,scheduled,304,Tulsa,5,American,,204,North Texas,5,American,,377,Legacy Arena at BJCC,Birmingham,AL,10.164730591581005,1.9723182252634217,-8.192412366317583,Tulsa,90,84,-8.5,-6,2.1924123663175834,2.5,4.806671983982265,6.25,1,1,1,1
372219,401851246,20252026,2026,regular,2026-03-06T19:30:00.000000,false,true,true,TRNMNT,,ASUN Championship - Quarterfinal,scheduled,143,Lipscomb,3,ASUN,,88,Florida Gulf Coast,3,ASUN,,15,VyStar Veterans Memorial Arena,Jacksonville,FL,0.8628964740399283,-2.900454812494516,-3.7633512865344443,Lipscomb,53,77,-4.0,24,27.763351286534444,28.0,770.8036746595138,784.0,0,0,1,1
372425,401851397,20252026,2026,regular,2026-03-14T03:30:00.000000,false,true,true,TRNMNT,,Big West Championship - Semifinal,scheduled,108,Hawai'i,11,Big West,,37,Cal State Fullerton,11,Big West,,264,Lee's Family Forum,Henderson,NV,4.818673445510285,-6.158693221291131,-10.977366666801416,Hawai'i,78,63,-4.5,-15,4.022633333198584,10.5,16.181578933360353,110.25,1,1,1,1
372316,401851410,20252026,2026,regular,2026-03-12T22:30:00.000000,false,true,true,TRNMNT,,CUSA Championship - Quarterfinal,scheduled,149,Louisiana Tech,13,CUSA,,171,Middle Tennessee,13,CUSA,,463,Propst Arena,Huntsville,AL,-0.11004548573068007,-1.9131875635885365,-1.8031420778578564,Louisiana Tech,80,69,1.75,-11,9.196857922142144,12.75,84.5821956400687,162.5625,1,0,1,1
372326,401856432,20252026,2026,regular,2026-03-10T00:30:00.000000,false,true,true,TRNMNT,,CAA Championship - Semifinal,scheduled,110,Hofstra,12,CAA,,301,Towson,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,6.996397560172298,0.6484806477736669,-6.347916912398631,Hofstra,68,65,-4.0,-3,3.347916912398631,1.0,11.208547652324782,1.0,1,1,0,0
372343,401851762,20252026,2026,regular,2026-03-11T01:00:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - Final,scheduled,102,Gonzaga,31,WCC,,261,Santa Clara,31,WCC,,434,Orleans Arena,Las Vegas,NV,10.666073549902947,6.243438689364595,-4.422634860538352,Gonzaga,79,68,-8.5,-11,6.577365139461648,2.5,43.26173217780534,6.25,1,1,0,0
372285,401851202,20252026,2026,regular,2026-03-10T22:00:00.000000,false,false,true,TRNMNT,,America East Playoffs - Semifinal,scheduled,317,UMBC,4,Am. East,,318,UMass Lowell,4,Am. East,,24,Chesapeake Employers Insurance Arena,Baltimore,MD,4.132269244929034,-2.899610302992812,-10.031879547921847,UMBC,91,69,-7.5,-22,11.968120452078153,14.5,143.23590715545137,210.25,1,1,1,1
372179,401851350,20252026,2026,regular,2026-03-07T01:30:00.000000,false,true,true,TRNMNT,,Big South Championship - Quarterfinal,scheduled,239,Radford,9,Big South,,233,Presbyterian,9,Big South,,72,Freedom Hall (TN),Johnson City,TN,-3.262980664740482,-0.675856540286432,2.58712412445405,Presbyterian,85,91,-2.0,6,3.41287587554595,8.0,11.647721741883535,64.0,1,0,1,1
372437,401851505,20252026,2026,regular,2026-03-14T22:00:00.000000,false,true,true,TRNMNT,,Mountain West Championship - Final,scheduled,329,Utah State,20,Mountain West,,257,San Diego State,20,Mountain West,,194,Thomas & Mack Center,Las Vegas,NV,9.515491505431768,3.2463432388936866,-6.269148266538082,Utah State,73,62,-2.5,-11,4.730851733461918,8.5,22.380958123999637,72.25,1,1,1,1
372174,401851348,20252026,2026,regular,2026-03-06T19:30:00.000000,false,true,true,TRNMNT,,Big South Championship - Quarterfinal,scheduled,354,Winthrop,9,Big South,,47,Charleston Southern,9,Big South,,72,Freedom Hall (TN),Johnson City,TN,3.6421141159834605,-0.7782271757216535,-4.420341291705114,Winthrop,86,81,-6.5,-5,0.5796587082948861,1.5,0.33600421810209585,2.25,1,1,1,1
359051,401828265,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,241,Rice,5,American,,328,UTSA,5,American,,197,Tudor Fieldhouse,Houston,TX,-2.649772771096295,-11.482122919380913,-11.832350148284618,Rice,80,71,-11.5,-9,2.8323501482846183,2.5,8.0222073624879,6.25,1,1,0,0
372293,401851258,20252026,2026,regular,2026-03-11T15:30:00.000000,false,true,true,TRNMNT,,Atlantic 10 Championship - 1st Round,scheduled,137,La Salle,1,A-10,,277,St. Bonaventure,1,A-10,,482,PPG Paints Arena,Pittsburgh,PA,-3.5692760956731178,-1.5320195614121843,2.0372565342609334,St. Bonaventure,80,99,6.75,19,16.962743465739067,12.25,287.7346658844734,150.0625,1,1,0,0
372239,401851581,20252026,2026,regular,2026-03-07T17:00:00.000000,false,true,true,TRNMNT,,SoCon Championship - Quarterfinal,scheduled,75,East Tennessee State,26,SoCon,,299,The Citadel,26,SoCon,,447,Harrah's Cherokee Center,Asheville,NC,6.00782584320757,-8.419588417416747,-14.427414260624317,East Tennessee State,83,76,-14.5,-7,7.427414260624317,7.5,55.16648259892548,56.25,1,1,1,1
