id,source_id,season_label,season,season_type,start_date,start_time_tbd,neutral_site,conference_game,game_type,tournament,game_notes,status,home_team_id,home_team,home_conference_id,home_conference,home_seed,away_team_id,away_team,away_conference_id,away_conference,away_seed,venue_id,venue,city,state,home_rating,away_rating,proj_margin,proj_winner
372221,401851248,20252026,2026,regular,2026-03-07T00:30:00.000000,false,true,true,TRNMNT,,ASUN Championship - Quarterfinal,scheduled,362,Queens University,3,ASUN,,346,West Georgia,3,ASUN,,15,VyStar Veterans Memorial Arena,Jacksonville,FL,1.695926574716907,-6.307757717865286,-8.003684292582193,Queens University
215206,401827722,20252026,2026,regular,2026-03-07T01:00:00.000000,false,false,true,STD,,,scheduled,347,West Virginia,6,Big 12,,312,UCF,6,Big 12,,87,WVU Coliseum,Morgantown,WV,5.502294297250188,0.28742426517008823,-8.2148700320801,West Virginia
372230,401851530,20252026,2026,regular,2026-03-07T01:00:00.000000,false,true,true,TRNMNT,,OVC Championship - Semifinal,scheduled,290,Tennessee State,22,OVC,,325,UT Martin,22,OVC,,296,Ford Center,Evansville,IN,1.1530100281308933,5.364944839643414,4.211934811512521,UT Martin
372179,401851350,20252026,2026,regular,2026-03-07T01:30:00.000000,false,true,true,TRNMNT,,Big South Championship - Quarterfinal,scheduled,239,Radford,9,Big South,,233,Presbyterian,9,Big South,,72,Freedom Hall (TN),Johnson City,TN,-3.262980664740482,-0.675856540286432,2.58712412445405,Presbyterian
372231,401851701,20252026,2026,regular,2026-03-07T01:30:00.000000,false,true,true,TRNMNT,,Sun Belt Championship - 4th Round,scheduled,265,South Alabama,29,Sun Belt,,99,Georgia Southern,29,Sun Belt,,475,Pensacola Bay Center,Pensacola,FL,1.06440247133321,-3.1900488932381137,-4.254451364571324,South Alabama
372232,401851460,20252026,2026,regular,2026-03-07T01:30:00.000000,false,true,true,TRNMNT,,MAAC Championship - Quarterfinal,scheduled,254,Saint Peter's,16,MAAC,,83,Fairfield,16,MAAC,,478,Jim Whelan Boardwalk Hall,Atlantic City,NJ,2.8228138819528255,-0.4912126392916605,-3.314026521244486,Saint Peter's
215207,401822972,20252026,2026,regular,2026-03-07T02:00:00.000000,false,false,true,STD,,,scheduled,263,Seton Hall,7,Big East,,279,St. John's,7,Big East,,107,Prudential Center,Newark,NJ,4.220042017730634,6.323973753384436,-0.8960682643461979,Seton Hall
212080,401814601,20252026,2026,regular,2026-03-07T02:00:00.000000,false,false,true,STD,,,scheduled,215,Ohio,17,MAC,,167,Miami (OH),17,MAC,,309,Convocation Center (OH),Athens,OH,-4.519583554075439,5.695632346677456,7.215215900752895,Miami (OH)
372233,401851749,20252026,2026,regular,2026-03-07T02:00:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - 2nd Round,scheduled,344,Washington State,31,WCC,,230,Portland,31,WCC,,434,Orleans Arena,Las Vegas,NV,-1.3043874104098734,-5.080381174862268,-3.7759937644523944,Washington State
372180,401851624,20252026,2026,regular,2026-03-07T02:30:00.000000,false,true,true,TRNMNT,,Summit League Championship - Quarterfinal,scheduled,201,North Dakota,28,Summit,,68,Denver,28,Summit,,477,Denny Sanford Premier Center,Sioux Falls,SD,-8.943773269364058,-2.4531555730421246,6.490617696321934,Denver
372234,401851491,20252026,2026,regular,2026-03-07T02:30:00.000000,false,true,true,TRNMNT,,MVC Tournament - Quarterfinal,scheduled,119,Illinois State,19,MVC,,209,Northern Iowa,19,MVC,,436,Enterprise Center,St. Louis,MO,3.497345954186713,5.306157954538733,1.8088120003520203,Northern Iowa
215222,401823787,20252026,2026,regular,2026-03-07T03:00:00.000000,false,false,true,STD,,,scheduled,257,San Diego State,20,Mountain West,,322,UNLV,20,Mountain West,,238,Viejas Arena,San Diego,CA,3.2463432388936866,-2.6654090752532227,-8.91175231414691,San Diego State
372235,401851532,20252026,2026,regular,2026-03-07T03:30:00.000000,false,true,true,TRNMNT,,OVC Championship - Semifinal,scheduled,181,Morehead State,22,OVC,,272,Southeast Missouri State,22,OVC,,296,Ford Center,Evansville,IN,1.7598787263873419,1.2175124492413545,-0.5423662771459874,Morehead State
372236,401851750,20252026,2026,regular,2026-03-07T04:30:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - 2nd Round,scheduled,262,Seattle U,31,WCC,,258,San Diego,31,WCC,,434,Orleans Arena,Las Vegas,NV,-0.2017172221234631,-4.653441916368166,-4.451724694244703,Seattle U
212092,401808285,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,177,Missouri,24,SEC,,12,Arkansas,24,SEC,,286,Mizzou Arena,Columbia,MO,3.5345253187886954,3.8887031239155903,-2.645822194873105,Missouri
212104,401804964,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,66,Delaware,13,CUSA,,149,Louisiana Tech,13,CUSA,,35,Bob Carpenter Center,Newark,DE,-2.020019227946051,-0.11004548573068007,-1.0900262577846291,Delaware
215209,401827728,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,218,Oklahoma State,6,Big 12,,113,Houston,6,Big 12,,175,Gallagher-Iba Arena,Stillwater,OK,-3.815242294254844,11.95173128612457,12.766973580379414,Houston
215228,401820794,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,339,Virginia,2,ACC,,340,Virginia Tech,2,ACC,,227,John Paul Jones Arena,Charlottesville,VA,10.64374700176603,1.3633044393845921,-12.280442562381438,Virginia
359038,401828463,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,277,St. Bonaventure,1,A-10,,63,Davidson,1,A-10,,73,Reilly Center,Saint Bonaventure,NY,-1.5320195614121843,1.9117699094326923,0.44378947084487663,Davidson
215224,401822975,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,65,DePaul,7,Big East,,34,Butler,7,Big East,,141,Wintrust Arena,Chicago,IL,2.4263292745491327,0.5826071530988912,-4.8437221214502415,DePaul
215225,401822974,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,338,Villanova,7,Big East,,359,Xavier,7,Big East,,140,Finneran Pavilion,Villanova,PA,5.897200198224894,-4.270502728615966,-13.16770292684086,Villanova
215229,401820793,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,26,Boston College,2,ACC,,213,Notre Dame,2,ACC,,152,Conte Forum,Chestnut Hill,MA,-3.665817100667084,-1.4930440764446757,-0.8272269757775916,Boston College
215235,401820787,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,52,Clemson,2,ACC,,101,Georgia Tech,2,ACC,,91,Littlejohn Coliseum,Clemson,SC,6.809496826911882,-5.417032844052812,-15.226529670964695,Clemson
372205,401856423,20252026,2026,regular,2026-03-07T17:00:00.000000,false,true,true,TRNMNT,,CAA Championship - 2nd Round,scheduled,285,Stony Brook,12,CAA,,41,Campbell,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,-1.2430222759844014,-2.0773051800912157,-0.8342829041068143,Stony Brook
372222,401851517,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,TRNMNT,,Northeast Conference Tournament - Semifinal,scheduled,165,Mercyhurst,21,NEC,,284,Stonehill,21,NEC,,300,Mercyhurst Athletic Center,Erie,PA,-1.913329125464216,-2.308086717448802,-3.394757591984586,Mercyhurst
215226,401822973,20252026,2026,regular,2026-03-07T17:30:00.000000,false,false,true,STD,,,scheduled,157,Marquette,7,Big East,,314,UConn,7,Big East,,12,Fiserv Forum,Milwaukee,WI,-1.6469726997469394,11.391042445873566,10.038015145620506,UConn
212094,401808283,20252026,2026,regular,2026-03-07T18:00:00.000000,false,false,true,STD,,,scheduled,220,Ole Miss,24,SEC,,266,South Carolina,24,SEC,,18,The Sandy and John Black Pavilion at Ole Miss,Oxford,MS,-2.496590021865586,-0.5638172395122609,-1.0672272176466748,Ole Miss
359039,401828468,20252026,2026,regular,2026-03-07T18:00:00.000000,false,false,true,STD,,,scheduled,251,Saint Joseph's,1,A-10,,137,La Salle,1,A-10,,93,Michael J. Hagan '85 Arena,Philadelphia,PA,1.4577010808756228,-3.5692760956731178,-8.02697717654874,Saint Joseph's
372206,401851200,20252026,2026,regular,2026-03-07T18:00:00.000000,false,false,true,TRNMNT,,America East Playoffs - Quarterfinal,scheduled,318,UMass Lowell,4,Am. East,,306,UAlbany,4,Am. East,,34,Costello Athletic Center,Lowell,MA,-2.899610302992812,-2.248554663993133,-2.3489443610003207,UMass Lowell
372207,401851198,20252026,2026,regular,2026-03-07T18:00:00.000000,false,false,true,TRNMNT,,America East Playoffs - Quarterfinal,scheduled,317,UMBC,4,Am. East,,190,New Hampshire,4,Am. East,,24,Chesapeake Employers Insurance Arena,Baltimore,MD,4.132269244929034,-9.417157387894008,-16.549426632823042,UMBC
212101,401804967,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,89,Florida International,13,CUSA,,350,Western Kentucky,13,CUSA,,353,Ocean Bank Convocation Center,Miami,FL,-3.569973504854133,1.469127797134476,2.039101301988609,Western Kentucky
212105,401804963,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,142,Liberty,13,CUSA,,255,Sam Houston,13,CUSA,,339,Liberty Arena,Lynchburg,VA,5.050524978062825,3.926749548295575,-4.1237754297672495,Liberty
359042,401828465,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,91,Fordham,1,A-10,,240,Rhode Island,1,A-10,,340,Rose Hill Gym,Bronx,NY,0.41541724197961116,3.686220140788393,0.27080289880878183,Rhode Island
359043,401828464,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,73,Duquesne,1,A-10,,242,Richmond,1,A-10,,146,UPMC Cooper Fieldhouse,Pittsburgh,PA,-0.4719915795176206,-0.33786433556564077,-2.86587275604802,Duquesne
215208,401827729,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,287,TCU,6,Big 12,,51,Cincinnati,6,Big 12,,150,Schollmaier Arena,Fort Worth,TX,3.0449188144346664,1.5714205285193685,-4.473498285915298,TCU
215233,401820789,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,90,Florida State,2,ACC,,248,SMU,2,ACC,,81,Tucker Center,Tallahassee,FL,-0.5544859475594563,2.5805269704912206,0.13501291805067694,SMU
212106,401818337,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,360,Yale,15,Ivy,,234,Princeton,15,Ivy,,126,John J. Lee Amphitheater,New Haven,CT,7.687121136900572,0.09781672656453111,-10.589304410336041,Yale
215211,401827726,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,125,Iowa State,6,Big 12,,10,Arizona State,6,Big 12,,4,Hilton Coliseum,Ames,IA,12.279001536222708,-1.248189553166128,-16.527191089388836,Iowa State
215210,401827727,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,131,Kansas,6,Big 12,,132,Kansas State,6,Big 12,,1,Allen Fieldhouse,Lawrence,KS,4.495642248816367,-3.894548669781514,-11.390190918597881,Kansas
212091,401808286,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,292,Tennessee,24,SEC,,336,Vanderbilt,24,SEC,,9,Food City Center,Knoxville,TN,11.427033830401555,5.987340168227391,-8.439693662174165,Tennessee
215232,401820790,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,168,Miami,2,ACC,,150,Louisville,2,ACC,,80,Watsco Center,Coral Gables,FL,7.509606523460036,8.866455310377319,-1.6431512130827173,Miami
359040,401830012,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,62,Dartmouth,15,Ivy,,60,Cornell,15,Ivy,,70,Leede Arena,Hanover,NH,-2.6257490429692893,2.343757703530983,1.9695067465002722,Cornell
359041,401828467,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,151,Loyola Chicago,1,A-10,,96,George Washington,1,A-10,,160,Gentile Arena,Chicago,IL,-5.689733196731112,6.082582037006901,8.772315233738013,George Washington
372208,401851199,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,TRNMNT,,America East Playoffs - Quarterfinal,scheduled,337,Vermont,4,Am. East,,31,Bryant,4,Am. East,,376,Patrick Gymnasium,Burlington,VT,2.683155666165632,-5.029799460161215,-10.712955126326847,Vermont
372223,401851519,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,TRNMNT,,Northeast Conference Tournament - Semifinal,scheduled,146,Long Island University,21,NEC,,341,Wagner,21,NEC,,293,Steinberg Wellness Center,Brooklyn,NY,2.259945635770862,-0.09496613267158693,-5.354911768442449,Long Island University
215231,401820791,20252026,2026,regular,2026-03-07T19:15:00.000000,false,false,true,STD,,,scheduled,185,NC State,2,ACC,,281,Stanford,2,ACC,,74,Lenovo Center,Raleigh,NC,1.9799810824879671,0.7548948886567501,-4.225086193831217,NC State
212100,401804968,20252026,2026,regular,2026-03-07T20:00:00.000000,false,false,true,STD,,,scheduled,176,Missouri State,13,CUSA,,171,Middle Tennessee,13,CUSA,,328,Great Southern Bank Arena,Springfield,MO,0.6971054874374261,-1.9131875635885365,-5.6102930510259625,Missouri State
212103,401804965,20252026,2026,regular,2026-03-07T20:00:00.000000,false,false,true,STD,,,scheduled,327,UTEP,13,CUSA,,128,Jacksonville State,13,CUSA,,166,Don Haskins Center,El Paso,TX,-4.920859045721301,0.42515450536316735,2.346013551084468,Jacksonville State
212093,401808284,20252026,2026,regular,2026-03-07T20:30:00.000000,false,false,true,STD,,,scheduled,174,Mississippi State,24,SEC,,98,Georgia,24,SEC,,109,Humphrey Coliseum,Starkville,MS,-6.284865968479281,3.6588811601975664,6.943747128676847,Georgia
215220,401823834,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,57,Colorado State,20,Mountain West,,25,Boise State,20,Mountain West,,178,Moby Arena,Fort Collins,CO,8.786108485096477,3.9982992942604056,-7.787809190836072,Colorado State
212096,401808281,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,135,Kentucky,24,SEC,,87,Florida,24,SEC,,17,Rupp Arena,Lexington,KY,6.436656154126453,10.001813669643,0.565157515516546,Florida
215227,401820795,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,342,Wake Forest,2,ACC,,40,California,2,ACC,,153,LJVM Coliseum,Winston-Salem,NC,1.2038312930193058,1.4964568736905903,-2.7073744193287155,Wake Forest
212102,401804966,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,192,New Mexico State,13,CUSA,,133,Kennesaw State,13,CUSA,,167,Pan American Center,Las Cruces,NM,2.043493701980651,1.8248184766827222,-3.218675225297929,New Mexico State
215216,401825565,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,236,Purdue,10,Big Ten,,355,Wisconsin,10,Big Ten,,11,Mackey Arena,West Lafayette,IN,10.638185241414092,4.95653110400464,-8.681654137409453,Purdue
359045,401828466,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,95,George Mason,1,A-10,,252,Saint Louis,1,A-10,,77,EagleBank Arena,Fairfax,VA,5.117635792217527,12.123886061169372,4.006250268951845,Saint Louis
359044,401829340,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,329,Utah State,20,Mountain West,,191,New Mexico,20,Mountain West,,235,Dee Glen Smith Spectrum,Logan,UT,9.515491505431768,4.732366057273836,-7.783125448157932,Utah State
359046,401828261,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,352,Wichita State,5,American,,86,Florida Atlantic,5,American,,308,Charles Koch Arena,Wichita,KS,4.47320011604387,-0.2648132826697065,-7.738013398713576,Wichita State
372209,401851201,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,TRNMNT,,America East Playoffs - Quarterfinal,scheduled,186,NJIT,4,Am. East,,154,Maine,4,Am. East,,62,Joel & Diane Bloom Wellness and Events Center,Newark,NJ,-6.3791881420613095,-4.611362618620518,-1.2321744765592086,NJIT
215230,401820792,20252026,2026,regular,2026-03-07T21:30:00.000000,false,false,true,STD,,,scheduled,286,Syracuse,2,ACC,,229,Pittsburgh,2,ACC,,88,JMA Wireless Dome,Syracuse,NY,-1.5735452262130138,-0.6450466236773593,-2.0715013974643455,Syracuse
359047,401829334,20252026,2026,regular,2026-03-07T22:00:00.000000,false,false,true,STD,,,scheduled,260,San José State,20,Mountain West,,358,Wyoming,20,Mountain West,,185,Provident Credit Union Event Center,San Jose,CA,-7.522863847297728,2.9030419105853014,7.425905757883029,Wyoming
215214,401827723,20252026,2026,regular,2026-03-07T22:00:00.000000,false,false,true,STD,,,scheduled,20,Baylor,6,Big 12,,331,Utah,6,Big 12,,332,Foster Pavilion,Waco,TX,2.123967786650198,-4.403628718441084,-9.527596505091282,Baylor
215218,401825563,20252026,2026,regular,2026-03-07T22:30:00.000000,false,false,true,STD,,,scheduled,216,Ohio State,10,Big Ten,,121,Indiana,10,Big Ten,,324,Schottenstein Center,Columbus,OH,6.2164250505214795,6.908704740092631,-2.3077203104288486,Ohio State
212095,401808282,20252026,2026,regular,2026-03-07T23:00:00.000000,false,false,true,STD,,,scheduled,136,LSU,24,SEC,,293,Texas A&M,24,SEC,,232,Pete Maravich Assembly Center,Baton Rouge,LA,3.090517221921388,3.1110160233339883,-2.9795011985874,LSU
372210,401856425,20252026,2026,regular,2026-03-07T23:00:00.000000,false,true,true,TRNMNT,,CAA Championship - 2nd Round,scheduled,301,Towson,12,CAA,,106,Hampton,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,0.6484806477736669,-1.0019555254225025,-1.6504361731961694,Towson
372181,401851586,20252026,2026,regular,2026-03-07T23:00:00.000000,false,true,true,TRNMNT,,SoCon Championship - Quarterfinal,scheduled,256,Samford,26,SoCon,,93,Furman,26,SoCon,,447,Harrah's Cherokee Center,Asheville,NC,0.2596139811105189,2.7473934908363304,2.4877795097258115,Furman
372187,401851462,20252026,2026,regular,2026-03-07T23:00:00.000000,false,true,true,TRNMNT,,MAAC Championship - Quarterfinal,scheduled,238,Quinnipiac,16,MAAC,,156,Marist,16,MAAC,,478,Jim Whelan Boardwalk Hall,Atlantic City,NJ,1.6793345919534346,4.894234326846515,3.2148997348930806,Marist
215234,401820788,20252026,2026,regular,2026-03-07T23:30:00.000000,false,false,true,STD,,,scheduled,72,Duke,2,ACC,,200,North Carolina,2,ACC,,6,Cameron Indoor Stadium,Durham,NC,16.884531475424794,6.36533208217088,-13.519199393253913,Duke
212085,401809164,20252026,2026,regular,2026-03-08T00:00:00.000000,false,false,true,STD,,,scheduled,35,Cal Poly,11,Big West,,36,Cal State Bakersfield,11,Big West,,323,Mott Athletics Center,San Luis Obispo,CA,-7.047809266643455,-9.452737619512092,-5.404928352868637,Cal Poly
212099,401805214,20252026,2026,regular,2026-03-08T00:00:00.000000,false,false,true,STD,,,scheduled,1,Abilene Christian,30,WAC,,324,UT Arlington,30,WAC,,159,Moody Coliseum (Abilene),Abilene,TX,-2.422972367364153,2.277100190154428,1.700072557518581,UT Arlington
372193,401851325,20252026,2026,regular,2026-03-08T00:30:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 1st Round,scheduled,116,Idaho State,8,Big Sky,,206,Northern Arizona,8,Big Sky,,415,Idaho Central Arena,Boise,ID,-1.8153431196694925,-9.78501895592494,-7.969675836255448,Idaho State
212087,401809122,20252026,2026,regular,2026-03-08T01:00:00.000000,false,false,true,STD,,,scheduled,308,UC Irvine,11,Big West,,307,UC Davis,11,Big West,,192,Bren Events Center,Irvine,CA,-0.6867145429116022,-0.24323382783687464,-2.5565192849252725,UC Irvine
215221,401823806,20252026,2026,regular,2026-03-08T01:00:00.000000,false,false,true,STD,,,scheduled,104,Grand Canyon,20,Mountain West,,92,Fresno State,20,Mountain West,,168,Global Credit Union Arena,Phoenix,AZ,5.360027778023664,-2.823928088632343,-11.183955866656007,Grand Canyon
215237,401823186,20252026,2026,regular,2026-03-08T01:00:00.000000,false,false,true,STD,,,scheduled,38,Cal State Northridge,11,Big West,,37,Cal State Fullerton,11,Big West,,351,Premier America Credit Union Arena,Northridge,CA,-2.7249180632129963,-6.158693221291131,-6.433775158078134,Cal State Northridge
215223,401822976,20252026,2026,regular,2026-03-08T01:00:00.000000,false,false,true,STD,,,scheduled,97,Georgetown,7,Big East,,235,Providence,7,Big East,,226,Capital One Arena,Washington,DC,1.7164210327464957,-1.9021493701896048,-6.6185704029361005,Georgetown
212089,401808288,20252026,2026,regular,2026-03-08T01:30:00.000000,false,false,true,STD,,,scheduled,5,Alabama,24,SEC,,16,Auburn,24,SEC,,2,Coleman Coliseum,Tuscaloosa,AL,4.111537591288666,3.497365261639601,-3.6141723296490653,Alabama
212090,401808287,20252026,2026,regular,2026-03-08T01:30:00.000000,false,false,true,STD,,,scheduled,295,Texas,24,SEC,,217,Oklahoma,24,SEC,,263,Moody Center,Austin,TX,5.028268229769893,3.0263751147173963,-5.001893115052496,Texas
